file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_dpm-0_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,1.850,dpm=0;invert=0;printdefect=0;quietzone=0;sym-ITF;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,38.043,dpm=1;invert=0;printdefect=0;quietzone=0;sym-ITF;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,46.409,dpm=0;invert=1;printdefect=0;quietzone=0;sym-ITF;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,189.133,dpm=1;invert=1;printdefect=0;quietzone=0;sym-ITF;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,1.071,dpm=0;invert=0;printdefect=0.25;quietzone=0;sym-ITF;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,18.268,dpm=1;invert=0;printdefect=0.25;quietzone=0;sym-ITF;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,18.318,dpm=0;invert=1;printdefect=0.25;quietzone=0;sym-ITF;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,158.692,dpm=1;invert=1;printdefect=0.25;quietzone=0;sym-ITF;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,1.411,dpm=0;invert=0;printdefect=0.5;quietzone=0;sym-ITF;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,18.897,dpm=1;invert=0;printdefect=0.5;quietzone=0;sym-ITF;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,18.821,dpm=0;invert=1;printdefect=0.5;quietzone=0;sym-ITF;modpx-4.00;img-ok
