file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_dpm-0_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,9.673,dpm=0;invert=0;printdefect=0;quietzone=0;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,747.268,dpm=1;invert=0;printdefect=0;quietzone=0;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,162.297,dpm=0;invert=1;printdefect=0;quietzone=0;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0_1,2stage,1,0,0,0,0,1075.866,dpm=1;invert=1;printdefect=0;quietzone=0;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,4.636,dpm=0;invert=0;printdefect=0.25;quietzone=0;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,524.461,dpm=1;invert=0;printdefect=0.25;quietzone=0;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,76.603,dpm=0;invert=1;printdefect=0.25;quietzone=0;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,0,0,0,0,695.386,dpm=1;invert=1;printdefect=0.25;quietzone=0;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,7.737,dpm=0;invert=0;printdefect=0.5;quietzone=0;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,733.629,dpm=1;invert=0;printdefect=0.5;quietzone=0;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,148.566,dpm=0;invert=1;printdefect=0.5;quietzone=0;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,0,0,0,0,728.870,dpm=1;invert=1;printdefect=0.5;quietzone=0;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,4.126,dpm=0;invert=0;printdefect=0.75;quietzone=0;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,525.146,dpm=1;invert=0;printdefect=0.75;quietzone=0;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,76.661,dpm=0;invert=1;printdefect=0.75;quietzone=0;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.75_quietzone-0_1,2stage,1,0,0,0,0,905.198,dpm=1;invert=1;printdefect=0.75;quietzone=0;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,4.196,dpm=0;invert=0;printdefect=1;quietzone=0;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,540.719,dpm=1;invert=0;printdefect=1;quietzone=0;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,77.382,dpm=0;invert=1;printdefect=1;quietzone=0;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-1_quietzone-0_1,2stage,1,0,0,0,0,921.015,dpm=1;invert=1;printdefect=1;quietzone=0;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,4.328,dpm=0;invert=0;printdefect=0;quietzone=0.25;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,59.879,dpm=1;invert=0;printdefect=0;quietzone=0.25;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,170.288,dpm=0;invert=1;printdefect=0;quietzone=0.25;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,172.875,dpm=1;invert=1;printdefect=0;quietzone=0.25;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,9.393,dpm=0;invert=0;printdefect=0.25;quietzone=0.25;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,118.216,dpm=1;invert=0;printdefect=0.25;quietzone=0.25;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,139.490,dpm=0;invert=1;printdefect=0.25;quietzone=0.25;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,204.695,dpm=1;invert=1;printdefect=0.25;quietzone=0.25;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,4.529,dpm=0;invert=0;printdefect=0.5;quietzone=0.25;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,59.862,dpm=1;invert=0;printdefect=0.5;quietzone=0.25;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,101.687,dpm=0;invert=1;printdefect=0.5;quietzone=0.25;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,215.485,dpm=1;invert=1;printdefect=0.5;quietzone=0.25;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,8.810,dpm=0;invert=0;printdefect=0.75;quietzone=0.25;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,103.452,dpm=1;invert=0;printdefect=0.75;quietzone=0.25;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,230.441,dpm=0;invert=1;printdefect=0.75;quietzone=0.25;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.75_quietzone-0.25_1,2stage,1,0,0,0,0,1034.417,dpm=1;invert=1;printdefect=0.75;quietzone=0.25;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,6.449,dpm=0;invert=0;printdefect=1;quietzone=0.25;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,49.254,dpm=1;invert=0;printdefect=1;quietzone=0.25;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,83.066,dpm=0;invert=1;printdefect=1;quietzone=0.25;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-1_quietzone-0.25_1,2stage,1,0,0,0,0,755.436,dpm=1;invert=1;printdefect=1;quietzone=0.25;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,4.337,dpm=0;invert=0;printdefect=0;quietzone=0.5;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,116.703,dpm=1;invert=0;printdefect=0;quietzone=0.5;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,290.500,dpm=0;invert=1;printdefect=0;quietzone=0.5;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,270.173,dpm=1;invert=1;printdefect=0;quietzone=0.5;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0.5_1,2stage,1,1,1,0,0,4.739,dpm=0;invert=0;printdefect=0.25;quietzone=0.5;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0.5_1,2stage,1,1,1,0,0,66.462,dpm=1;invert=0;printdefect=0.25;quietzone=0.5;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0.5_1,2stage,1,1,1,0,0,112.880,dpm=0;invert=1;printdefect=0.25;quietzone=0.5;sym-DATA_BAR;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0.5_1,2stage,1,0,0,0,0,697.573,dpm=1;invert=1;printdefect=0.25;quietzone=0.5;sym-DATA_BAR;modpx-8.00;img-ok
