file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_dpm-0_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,1.796,dpm=0;invert=0;printdefect=0;quietzone=0;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,22.528,dpm=1;invert=0;printdefect=0;quietzone=0;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,21.325,dpm=0;invert=1;printdefect=0;quietzone=0;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0_1,2stage,1,0,0,0,0,202.913,dpm=1;invert=1;printdefect=0;quietzone=0;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,1.382,dpm=0;invert=0;printdefect=0.25;quietzone=0;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,11.774,dpm=1;invert=0;printdefect=0.25;quietzone=0;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,12.198,dpm=0;invert=1;printdefect=0.25;quietzone=0;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,0,0,0,0,147.295,dpm=1;invert=1;printdefect=0.25;quietzone=0;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,2.015,dpm=0;invert=0;printdefect=0.5;quietzone=0;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,25.428,dpm=1;invert=0;printdefect=0.5;quietzone=0;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,70.510,dpm=0;invert=1;printdefect=0.5;quietzone=0;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,0,0,0,0,205.205,dpm=1;invert=1;printdefect=0.5;quietzone=0;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,1.604,dpm=0;invert=0;printdefect=0.75;quietzone=0;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,13.094,dpm=1;invert=0;printdefect=0.75;quietzone=0;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,11.854,dpm=0;invert=1;printdefect=0.75;quietzone=0;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.75_quietzone-0_1,2stage,1,0,0,0,0,134.398,dpm=1;invert=1;printdefect=0.75;quietzone=0;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,1.480,dpm=0;invert=0;printdefect=1;quietzone=0;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,24.661,dpm=1;invert=0;printdefect=1;quietzone=0;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,29.971,dpm=0;invert=1;printdefect=1;quietzone=0;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-1_quietzone-0_1,2stage,1,0,0,0,0,199.530,dpm=1;invert=1;printdefect=1;quietzone=0;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,4.377,dpm=0;invert=0;printdefect=0;quietzone=0.25;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,22.439,dpm=1;invert=0;printdefect=0;quietzone=0.25;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,25.059,dpm=0;invert=1;printdefect=0;quietzone=0.25;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0.25_1,2stage,1,0,0,0,0,253.092,dpm=1;invert=1;printdefect=0;quietzone=0.25;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,4.338,dpm=0;invert=0;printdefect=0.25;quietzone=0.25;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,22.452,dpm=1;invert=0;printdefect=0.25;quietzone=0.25;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,25.190,dpm=0;invert=1;printdefect=0.25;quietzone=0.25;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0.25_1,2stage,1,0,0,0,0,175.082,dpm=1;invert=1;printdefect=0.25;quietzone=0.25;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,4.068,dpm=0;invert=0;printdefect=0.5;quietzone=0.25;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,21.723,dpm=1;invert=0;printdefect=0.5;quietzone=0.25;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,26.067,dpm=0;invert=1;printdefect=0.5;quietzone=0.25;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0.25_1,2stage,1,0,0,0,0,136.423,dpm=1;invert=1;printdefect=0.5;quietzone=0.25;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,3.775,dpm=0;invert=0;printdefect=0.75;quietzone=0.25;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,47.452,dpm=1;invert=0;printdefect=0.75;quietzone=0.25;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,38.592,dpm=0;invert=1;printdefect=0.75;quietzone=0.25;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.75_quietzone-0.25_1,2stage,1,0,0,0,0,155.514,dpm=1;invert=1;printdefect=0.75;quietzone=0.25;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,3.805,dpm=0;invert=0;printdefect=1;quietzone=0.25;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,22.610,dpm=1;invert=0;printdefect=1;quietzone=0.25;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,16.203,dpm=0;invert=1;printdefect=1;quietzone=0.25;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-1_quietzone-0.25_1,2stage,1,0,0,0,0,153.400,dpm=1;invert=1;printdefect=1;quietzone=0.25;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,8.367,dpm=0;invert=0;printdefect=0;quietzone=0.5;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,46.705,dpm=1;invert=0;printdefect=0;quietzone=0.5;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,28.050,dpm=0;invert=1;printdefect=0;quietzone=0.5;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0.5_1,2stage,1,0,0,0,0,141.539,dpm=1;invert=1;printdefect=0;quietzone=0.5;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0.5_1,2stage,1,1,1,0,0,4.027,dpm=0;invert=0;printdefect=0.25;quietzone=0.5;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0.5_1,2stage,1,1,1,0,0,22.437,dpm=1;invert=0;printdefect=0.25;quietzone=0.5;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0.5_1,2stage,1,1,1,0,0,69.609,dpm=0;invert=1;printdefect=0.25;quietzone=0.5;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0.5_1,2stage,1,0,0,0,0,200.552,dpm=1;invert=1;printdefect=0.25;quietzone=0.5;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0.5_1,2stage,1,1,1,0,0,4.062,dpm=0;invert=0;printdefect=0.5;quietzone=0.5;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0.5_1,2stage,1,1,1,0,0,42.986,dpm=1;invert=0;printdefect=0.5;quietzone=0.5;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0.5_1,2stage,1,1,1,0,0,51.039,dpm=0;invert=1;printdefect=0.5;quietzone=0.5;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0.5_1,2stage,1,0,0,0,0,184.449,dpm=1;invert=1;printdefect=0.5;quietzone=0.5;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.75_quietzone-0.5_1,2stage,1,1,1,0,0,3.411,dpm=0;invert=0;printdefect=0.75;quietzone=0.5;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.75_quietzone-0.5_1,2stage,1,1,1,0,0,23.105,dpm=1;invert=0;printdefect=0.75;quietzone=0.5;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.75_quietzone-0.5_1,2stage,1,1,1,0,0,18.923,dpm=0;invert=1;printdefect=0.75;quietzone=0.5;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.75_quietzone-0.5_1,2stage,1,1,1,0,0,24.552,dpm=1;invert=1;printdefect=0.75;quietzone=0.5;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-1_quietzone-0.5_1,2stage,1,1,1,0,0,6.737,dpm=0;invert=0;printdefect=1;quietzone=0.5;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-1_quietzone-0.5_1,2stage,1,1,1,0,0,48.889,dpm=1;invert=0;printdefect=1;quietzone=0.5;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-1_quietzone-0.5_1,2stage,1,1,1,0,0,36.894,dpm=0;invert=1;printdefect=1;quietzone=0.5;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-1_quietzone-0.5_1,2stage,1,0,0,0,0,169.873,dpm=1;invert=1;printdefect=1;quietzone=0.5;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0_quietzone-0.75_1,2stage,1,1,1,0,0,3.836,dpm=0;invert=0;printdefect=0;quietzone=0.75;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0.75_1,2stage,1,1,1,0,0,21.851,dpm=1;invert=0;printdefect=0;quietzone=0.75;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0.75_1,2stage,1,1,1,0,0,26.869,dpm=0;invert=1;printdefect=0;quietzone=0.75;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0.75_1,2stage,1,0,0,0,0,144.053,dpm=1;invert=1;printdefect=0;quietzone=0.75;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0.75_1,2stage,1,1,1,0,0,3.791,dpm=0;invert=0;printdefect=0.25;quietzone=0.75;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0.75_1,2stage,1,1,1,0,0,52.194,dpm=1;invert=0;printdefect=0.25;quietzone=0.75;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0.75_1,2stage,1,1,1,0,0,49.923,dpm=0;invert=1;printdefect=0.25;quietzone=0.75;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0.75_1,2stage,1,0,0,0,0,170.354,dpm=1;invert=1;printdefect=0.25;quietzone=0.75;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0.75_1,2stage,1,1,1,0,0,4.253,dpm=0;invert=0;printdefect=0.5;quietzone=0.75;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0.75_1,2stage,1,1,1,0,0,22.391,dpm=1;invert=0;printdefect=0.5;quietzone=0.75;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0.75_1,2stage,1,1,1,0,0,25.791,dpm=0;invert=1;printdefect=0.5;quietzone=0.75;sym-EAN_13;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0.75_1,2stage,1,0,0,0,0,230.723,dpm=1;invert=1;printdefect=0.5;quietzone=0.75;sym-EAN_13;modpx-4.00;img-ok
