file,path,expected,found,text_ok,misdecode,dup,ms,tags
c000021_4,2stage,4,2,2,0,0,3.713,mixed;mod-5px+;sym-QR;rot-free;mod-3px;sym-EAN13;printdefect;perspective-strong;lowcontrast;sym-CODE128;curved;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n4;img-ok
c000022_1,2stage,1,1,1,0,0,1.798,mixed;clutter-falsepattern;mod-5px+;sym-EAN13;rot-small;underexposed;sym-EAN_13;n1;img-ok
c000023_9,2stage,9,2,2,0,0,1.897,mixed;mod-3px;sym-CODE39;sym-CODE128;mod-5px+;sym-QR;dpm;rot-free;lowcontrast;printdefect;inverted;sym-ITF;damaged;perspective;shadow;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n9;img-ok
c000024_2,2stage,2,2,2,0,0,1.941,mixed;clutter-falsepattern;mod-5px+;sym-QR;lowcontrast;sym-CODE39;damaged;glare;sym-CODE_39;sym-QR_CODE;n2;img-ok
c000025_7,2stage,7,1,1,0,0,9.147,mixed;mod-3px;sym-CODE128;sym-CODE39;damaged;rot-small;sym-EAN13;inverted;rot-free;perspective;sym-ITF;overexposed;sym-CODE_128;sym-CODE_39;sym-EAN_13;n7;img-ok
c000026_11,2stage,11,2,2,0,0,1.671,mixed;mod-5px+;sym-QR;rot-free;mod-3px;sym-EAN13;printdefect;rot-ortho;lowcontrast;perspective-strong;rot-small;sym-CODE39;damaged;sym-CODE128;inverted;quietzone;overexposed;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n11;img-ok
c000030_8,2stage,8,2,2,0,0,2.277,mixed;mod-3px;sym-CODE39;lowcontrast;rot-small;sym-ITF;sym-CODE128;inverted;perspective-strong;rot-ortho;quietzone;glare;overexposed;sym-CODE_128;sym-CODE_39;n8;img-ok
c000032_3,2stage,3,1,1,0,0,57.068,mixed;mod-3px;sym-ITF;damaged;rot-ortho;lowcontrast;inverted;perspective-strong;mod-5px+;sym-QR;dirty;curved;underexposed;sym-QR_CODE;n3;img-ok
c000034_3,2stage,3,1,1,0,0,4.103,mixed;mod-5px+;sym-CODE128;lowcontrast;perspective;damaged;curved;sym-CODE_128;n3;img-ok
c000039_1,2stage,1,0,0,0,0,286.779,mixed;mod-3px;sym-QR;printdefect;damaged;rot-ortho;dirty;glare;overexposed;sym-QR_CODE;n1;img-ok
c000043_3,2stage,3,1,1,0,0,31.423,mixed;clutter-label;mod-3px;sym-CODE39;lowcontrast;rot-free;sym-QR;damaged;perspective;mod-5px+;dirty;sym-CODE_39;sym-QR_CODE;n3;img-ok
c000044_2,2stage,2,2,2,0,0,3.344,mixed;clutter-warehouse;mod-5px+;sym-EAN13;lowcontrast;printdefect;sym-QR;defocus;sym-EAN_13;sym-QR_CODE;n2;img-ok
c000045_4,2stage,4,1,1,0,0,2.176,mixed;mod-5px+;sym-CODE128;mod-3px;sym-ITF;inverted;sym-CODE39;rot-small;sym-QR;glare;shadow;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n4;img-ok
c000046_1,2stage,1,0,0,0,0,146.088,mixed;clutter-label;mod-5px+;sym-QR;lowcontrast;damaged;rot-free;perspective;quietzone;dirty;underexposed;sym-QR_CODE;n1;img-ok
c000047_1,2stage,1,1,1,0,0,20.521,mixed;clutter-label;mod-3px;sym-CODE39;rot-small;glare;sym-CODE_39;n1;img-ok
c000050_6,2stage,6,2,2,0,0,2.123,mixed;mod-5px+;sym-QR;rot-small;mod-3px;sym-CODE39;lowcontrast;sym-ITF;perspective;inverted;printdefect;damaged;sym-CODE128;rot-ortho;rot-free;overexposed;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n6;img-ok
c000051_1,2stage,1,1,1,0,0,29.403,mixed;mod-3px;sym-CODE39;lowcontrast;rot-ortho;underexposed;sym-CODE_39;n1;img-ok
c000052_1,2stage,1,0,0,0,0,338.894,mixed;mod-5px+;sym-ITF;glare;underexposed;n1;img-ok
c000053_1,2stage,1,1,1,0,0,31.447,mixed;mod-5px+;sym-CODE128;rot-ortho;perspective;dirty;sym-CODE_128;n1;img-ok
c000054_1,2stage,1,0,0,0,0,300.575,mixed;mod-5px+;sym-QR;inverted;curved;glare;sym-QR_CODE;n1;img-ok
c000058_1,2stage,1,1,1,0,0,58.421,mixed;mod-3px;sym-CODE128;lowcontrast;rot-free;dirty;overexposed;sym-CODE_128;n1;img-ok
c000060_1,2stage,1,1,1,0,0,2.976,mixed;mod-5px+;sym-CODE128;damaged;rot-small;curved;glare;sym-CODE_128;n1;img-ok
c000062_1,2stage,1,1,1,0,0,3.260,mixed;mod-5px+;sym-QR;rot-free;quietzone;sym-QR_CODE;n1;img-ok
c000063_2,2stage,2,1,1,0,0,1.948,mixed;clutter-falsepattern;mod-3px;sym-CODE128;mod-5px+;sym-ITF;lowcontrast;rot-small;shadow;overexposed;sym-CODE_128;n2;img-ok
c000065_1,2stage,1,1,1,0,0,7.795,mixed;clutter-label;mod-3px;sym-CODE128;damaged;perspective;dirty;shadow;sym-CODE_128;n1;img-ok
c000066_1,2stage,1,1,1,0,0,47.820,mixed;mod-5px+;sym-QR;lowcontrast;printdefect;rot-ortho;quietzone;shadow;underexposed;sym-QR_CODE;n1;img-ok
c000067_1,2stage,1,1,1,0,0,207.683,mixed;clutter-label;mod-5px+;sym-ITF;rot-ortho;perspective;glare;n1;img-ok
c000070_1,2stage,1,1,1,0,0,241.009,mixed;mod-5px+;sym-EAN13;rot-ortho;motion;sym-EAN_13;n1;img-ok
c000071_1,2stage,1,1,1,0,0,69.625,mixed;clutter-label;mod-3px;sym-ITF;lowcontrast;rot-small;dirty;curved;glare;n1;img-ok
c000072_9,2stage,9,1,1,0,0,95.071,mixed;clutter-falsepattern;mod-3px;sym-ITF;sym-CODE128;printdefect;rot-small;sym-EAN13;rot-ortho;lowcontrast;damaged;perspective;sym-CODE39;rot-free;dirty;curved;noise;sym-CODE_128;sym-CODE_39;sym-EAN_13;n9;img-ok
c000073_1,2stage,1,1,1,0,0,367.899,mixed;clutter-warehouse;mod-5px+;sym-EAN13;lowcontrast;perspective;dirty;glare;sym-EAN_13;n1;img-ok
c000074_3,2stage,3,1,1,0,0,8.761,mixed;mod-5px+;sym-QR;dpm;sym-EAN13;printdefect;mod-3px;sym-CODE128;noise-strong;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n3;img-ok
c000076_3,2stage,3,1,1,0,0,1.688,mixed;mod-5px+;sym-QR;dpm;mod-3px;sym-CODE128;rot-ortho;sym-ITF;rot-small;quietzone;dirty;sym-CODE_128;sym-QR_CODE;n3;img-ok
c000077_3,2stage,3,1,1,0,0,1.444,mixed;clutter-warehouse;mod-5px+;sym-CODE128;sym-EAN13;damaged;rot-ortho;mod-3px;sym-QR;rot-small;glare;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n3;img-ok
c000079_1,2stage,1,0,0,0,0,376.231,mixed;mod-5px+;sym-QR;lowcontrast;inverted;rot-ortho;perspective;glare;overexposed;sym-QR_CODE;n1;img-ok
c000080_1,2stage,1,1,1,0,0,668.447,mixed;mod-5px+;sym-EAN13;inverted;rot-ortho;curved;shadow;underexposed;sym-EAN_13;n1;img-ok
c000081_1,2stage,1,1,1,0,0,4.889,mixed;mod-3px;sym-QR;perspective;curved;shadow;overexposed;sym-QR_CODE;n1;img-ok
c000083_2,2stage,2,1,1,0,0,4.005,mixed;clutter-warehouse;mod-3px;sym-QR;rot-free;sym-CODE128;dirty;sym-CODE_128;sym-QR_CODE;n2;img-ok
c000084_10,2stage,10,1,1,0,0,6.174,mixed;mod-5px+;sym-QR;mod-3px;sym-EAN13;lowcontrast;rot-ortho;sym-CODE39;perspective;damaged;sym-CODE128;inverted;rot-free;glare;noise;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n10;img-ok
c000086_5,2stage,5,1,1,0,0,16.517,mixed;clutter-label;mod-3px;sym-QR;damaged;mod-5px+;sym-CODE128;lowcontrast;inverted;sym-EAN13;rot-free;rot-small;underexposed;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n5;img-ok
c000089_2,2stage,2,2,2,0,0,69.553,mixed;clutter-falsepattern;mod-3px;sym-CODE128;rot-ortho;mod-5px+;sym-QR;rot-free;underexposed;sym-CODE_128;sym-QR_CODE;n2;img-ok
c000090_6,2stage,6,2,2,0,0,2.070,mixed;clutter-label;mod-5px+;sym-QR;mod-3px;sym-CODE128;lowcontrast;inverted;perspective-strong;rot-small;shadow;sym-CODE_128;sym-QR_CODE;n6;img-ok
c000092_3,2stage,3,1,1,0,0,4.706,mixed;clutter-warehouse;mod-5px+;sym-QR;lowcontrast;rot-free;mod-3px;rot-small;sym-CODE128;perspective;curved;glare;overexposed;sym-CODE_128;sym-QR_CODE;n3;img-ok
c000094_1,2stage,1,1,1,0,0,7.414,mixed;mod-3px;sym-QR;overexposed;sym-QR_CODE;n1;img-ok
c000095_10,2stage,10,2,2,0,0,2.382,mixed;mod-3px;sym-CODE128;sym-ITF;lowcontrast;rot-small;sym-QR;damaged;rot-ortho;mod-5px+;sym-CODE39;printdefect;shadow;underexposed;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n10;img-ok
c000096_1,2stage,1,1,1,0,0,511.681,mixed;clutter-falsepattern;mod-3px;sym-CODE128;lowcontrast;perspective;quietzone;shadow;sym-CODE_128;n1;img-ok
c000098_2,2stage,2,2,2,0,0,43.451,mixed;clutter-warehouse;mod-5px+;sym-QR;lowcontrast;inverted;rot-ortho;mod-3px;damaged;overexposed;sym-QR_CODE;n2;img-ok
c000099_4,2stage,4,2,2,0,0,38.235,mixed;clutter-label;mod-3px;sym-CODE128;printdefect;damaged;rot-ortho;sym-CODE39;inverted;rot-free;quietzone;curved;sym-CODE_128;sym-CODE_39;n4;img-ok
c000101_6,2stage,6,1,1,0,0,3.186,mixed;mod-3px;sym-ITF;lowcontrast;rot-ortho;mod-5px+;sym-QR;dpm;printdefect;rot-free;sym-CODE39;damaged;perspective;quietzone;curved;underexposed;sym-CODE_39;sym-QR_CODE;n6;img-ok
c000102_1,2stage,1,1,1,0,0,86.909,mixed;mod-3px;sym-CODE128;inverted;dirty;overexposed;sym-CODE_128;n1;img-ok
c000104_2,2stage,2,1,1,0,0,70.896,mixed;mod-5px+;sym-CODE128;rot-ortho;sym-ITF;motion;overexposed;noise;sym-CODE_128;n2;img-ok
c000105_1,2stage,1,0,0,0,0,635.832,mixed;clutter-falsepattern;mod-5px+;sym-ITF;rot-small;perspective-strong;quietzone;dirty;noise-strong;n1;img-ok
c000106_3,2stage,3,1,1,0,0,1.641,mixed;mod-3px;sym-CODE128;damaged;mod-5px+;sym-QR;rot-ortho;quietzone;sym-CODE_128;sym-QR_CODE;n3;img-ok
c000112_1,2stage,1,1,1,0,0,26.793,mixed;mod-5px+;sym-QR;noise;sym-QR_CODE;n1;img-ok
c000114_3,2stage,3,1,1,0,0,3.608,mixed;clutter-warehouse;mod-5px+;sym-QR;lowcontrast;printdefect;perspective;quietzone;curved;shadow;sym-QR_CODE;n3;img-ok
c000116_3,2stage,3,2,2,0,0,1.925,mixed;mod-3px;sym-CODE39;mod-5px+;sym-CODE128;sym-EAN13;dirty;sym-CODE_128;sym-CODE_39;sym-EAN_13;n3;img-ok
c000117_3,2stage,3,1,1,0,0,34.737,mixed;mod-5px+;sym-ITF;printdefect;sym-QR;inverted;mod-3px;sym-CODE128;lowcontrast;dirty;curved;sym-CODE_128;sym-QR_CODE;n3;img-ok
c000120_2,2stage,2,1,1,0,0,5.432,mixed;mod-5px+;sym-ITF;lowcontrast;damaged;sym-EAN13;inverted;rot-free;glare;shadow;sym-EAN_13;n2;img-ok
c000123_5,2stage,5,2,2,0,0,10.398,mixed;clutter-falsepattern;mod-5px+;sym-QR;lowcontrast;rot-small;mod-3px;damaged;sym-ITF;sym-CODE128;inverted;rot-free;underexposed;noise;sym-CODE_128;sym-QR_CODE;n5;img-ok
c000125_1,2stage,1,1,1,0,0,23.020,mixed;mod-3px;sym-EAN13;inverted;shadow;overexposed;sym-EAN_13;n1;img-ok
c000126_3,2stage,3,1,1,0,0,2.514,mixed;clutter-warehouse;mod-5px+;sym-CODE39;inverted;printdefect;sym-QR;lowcontrast;rot-free;sym-EAN13;quietzone;curved;overexposed;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n3;img-ok
c000127_1,2stage,1,1,1,0,0,8.369,mixed;mod-5px+;sym-QR;damaged;quietzone;underexposed;sym-QR_CODE;n1;img-ok
c000128_1,2stage,1,0,0,0,0,317.841,mixed;clutter-label;mod-3px;sym-ITF;lowcontrast;damaged;dirty;curved;overexposed;n1;img-ok
c000129_1,2stage,1,1,1,0,0,8.207,mixed;mod-5px+;sym-QR;printdefect;rot-small;overexposed;sym-QR_CODE;n1;img-ok
c000130_4,2stage,4,1,1,0,0,1.827,mixed;clutter-label;mod-3px;sym-CODE128;rot-ortho;perspective-strong;mod-5px+;sym-EAN13;lowcontrast;shadow;sym-CODE_128;sym-EAN_13;n4;img-ok
c000132_3,2stage,3,1,1,0,0,1.373,mixed;clutter-falsepattern;mod-5px+;sym-QR;sym-CODE128;lowcontrast;rot-small;mod-3px;printdefect;quietzone;sym-CODE_128;sym-QR_CODE;n3;img-ok
c000135_1,2stage,1,1,1,0,0,1.724,mixed;clutter-warehouse;mod-5px+;sym-QR;dirty;curved;shadow;sym-QR_CODE;n1;img-ok
c000136_3,2stage,3,2,2,0,0,11.176,mixed;mod-5px+;sym-QR;damaged;sym-EAN13;mod-3px;sym-CODE128;rot-small;dirty;noise;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n3;img-ok
c000137_1,2stage,1,1,1,0,0,473.816,mixed;mod-3px;sym-CODE128;inverted;printdefect;perspective;quietzone;sym-CODE_128;n1;img-ok
c000139_3,2stage,3,1,1,0,0,2.849,mixed;clutter-label;mod-3px;sym-CODE128;mod-5px+;sym-QR;rot-free;inverted;rot-small;shadow;sym-CODE_128;sym-QR_CODE;n3;img-ok
c000140_1,2stage,1,1,1,0,0,112.666,mixed;mod-5px+;sym-EAN13;inverted;printdefect;dirty;curved;noise;sym-EAN_13;n1;img-ok
c000141_3,2stage,3,1,1,0,0,1.785,mixed;clutter-label;mod-3px;sym-CODE128;inverted;rot-small;sym-CODE39;rot-free;sym-ITF;rot-ortho;dirty;shadow;underexposed;sym-CODE_128;sym-CODE_39;n3;img-ok
c000142_1,2stage,1,1,1,0,0,3.276,mixed;mod-5px+;sym-CODE128;rot-small;perspective;glare;sym-CODE_128;n1;img-ok
c000143_2,2stage,2,1,1,0,0,9.708,mixed;mod-5px+;sym-QR;lowcontrast;curved;glare;shadow;sym-QR_CODE;n2;img-ok
c000144_1,2stage,1,1,1,0,0,17.209,mixed;mod-3px;sym-CODE128;quietzone;noise;sym-CODE_128;n1;img-ok
c000146_10,2stage,10,1,1,0,0,2.209,mixed;clutter-falsepattern;mod-5px+;sym-QR;lowcontrast;printdefect;rot-small;mod-3px;sym-ITF;rot-free;sym-CODE128;sym-EAN13;dpm;perspective;curved;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n10;img-ok
c000147_1,2stage,1,0,0,0,0,271.919,mixed;clutter-label;mod-3px;sym-QR;lowcontrast;rot-small;perspective;dirty;sym-QR_CODE;n1;img-ok
c000148_1,2stage,1,1,1,0,0,30.470,mixed;mod-3px;sym-CODE39;printdefect;perspective;defocus;shadow;underexposed;sym-CODE_39;n1;img-ok
c000150_4,2stage,4,1,1,0,0,72.529,mixed;clutter-warehouse;mod-5px+;sym-QR;inverted;rot-ortho;mod-3px;sym-ITF;rot-free;sym-CODE39;damaged;rot-small;curved;underexposed;noise;sym-CODE_39;sym-QR_CODE;n4;img-ok
c000155_3,2stage,3,1,1,0,0,1.881,mixed;mod-3px;sym-QR;inverted;rot-ortho;perspective;mod-5px+;sym-EAN13;rot-free;quietzone;glare;shadow;sym-EAN_13;sym-QR_CODE;n3;img-ok
c000158_5,2stage,5,3,3,0,0,2.004,mixed;mod-3px;sym-ITF;sym-CODE128;inverted;damaged;rot-small;mod-5px+;sym-QR;lowcontrast;printdefect;rot-free;perspective;overexposed;sym-CODE_128;sym-QR_CODE;n5;img-ok
c000161_1,2stage,1,1,1,0,0,4.264,mixed;mod-5px+;sym-QR;rot-free;defocus;shadow;sym-QR_CODE;n1;img-ok
c000162_1,2stage,1,1,1,0,0,32.622,mixed;mod-3px;sym-CODE39;rot-ortho;glare;sym-CODE_39;n1;img-ok
c000163_3,2stage,3,2,2,0,0,3.218,mixed;clutter-label;mod-5px+;sym-ITF;mod-3px;sym-QR;perspective;damaged;curved;sym-QR_CODE;n3;img-ok
c000164_5,2stage,5,2,2,0,0,2.177,mixed;mod-3px;sym-ITF;damaged;rot-small;mod-5px+;sym-QR;sym-CODE128;lowcontrast;printdefect;sym-EAN13;rot-free;underexposed;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n5;img-ok
c000165_11,2stage,11,3,3,0,0,2.431,mixed;mod-5px+;sym-QR;rot-small;mod-3px;sym-CODE128;inverted;sym-EAN13;rot-ortho;perspective;sym-ITF;sym-CODE39;lowcontrast;printdefect;rot-free;damaged;underexposed;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n11;img-ok
c000167_4,2stage,4,1,1,0,0,19.054,mixed;mod-3px;sym-CODE128;lowcontrast;rot-small;mod-5px+;sym-EAN13;inverted;printdefect;curved;glare;shadow;sym-CODE_128;sym-EAN_13;n4;img-ok
c000168_2,2stage,2,1,1,0,0,1.652,mixed;clutter-warehouse;mod-5px+;sym-EAN13;lowcontrast;sym-CODE128;shadow;overexposed;sym-CODE_128;sym-EAN_13;n2;img-ok
c000170_3,2stage,3,1,1,0,0,2.353,mixed;mod-3px;sym-CODE128;perspective;mod-5px+;sym-QR;quietzone;dirty;curved;sym-CODE_128;sym-QR_CODE;n3;img-ok
c000172_6,2stage,6,2,2,0,0,7.692,mixed;mod-3px;sym-CODE128;lowcontrast;rot-ortho;sym-QR;inverted;damaged;perspective;mod-5px+;rot-small;dirty;noise;sym-CODE_128;sym-QR_CODE;n6;img-ok
c000174_8,2stage,8,1,1,0,0,10.327,mixed;mod-5px+;sym-QR;printdefect;perspective;mod-3px;sym-CODE128;damaged;sym-EAN13;lowcontrast;rot-small;sym-ITF;rot-free;sym-CODE39;noise;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n8;img-ok
c000176_3,2stage,3,3,3,0,0,63.091,mixed;mod-3px;sym-CODE128;mod-5px+;sym-QR;rot-free;curved;underexposed;sym-CODE_128;sym-QR_CODE;n3;img-ok
c000177_1,2stage,1,1,1,0,0,4.695,mixed;mod-3px;sym-CODE128;rot-small;dirty;sym-CODE_128;n1;img-ok
c000178_1,2stage,1,1,1,0,0,174.921,mixed;mod-5px+;sym-EAN13;lowcontrast;shadow;overexposed;sym-EAN_13;n1;img-ok
c000179_3,2stage,3,1,1,0,0,1.327,mixed;mod-3px;sym-EAN13;perspective;mod-5px+;sym-QR;glare;sym-EAN_13;sym-QR_CODE;n3;img-ok
c000181_2,2stage,2,2,2,0,0,10.403,mixed;mod-5px+;sym-QR;rot-ortho;mod-3px;inverted;damaged;shadow;sym-QR_CODE;n2;img-ok
c000182_6,2stage,6,2,2,0,0,1.379,mixed;clutter-falsepattern;mod-3px;sym-CODE128;printdefect;rot-ortho;mod-5px+;sym-QR;sym-ITF;lowcontrast;sym-CODE39;rot-small;overexposed;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n6;img-ok
c000183_1,2stage,1,0,0,0,0,643.243,mixed;mod-3px;sym-CODE39;lowcontrast;printdefect;rot-ortho;perspective-strong;motion-strong;curved;sym-CODE_39;n1;img-ok
c000184_1,2stage,1,1,1,0,0,6.187,mixed;mod-5px+;sym-QR;rot-free;defocus;shadow;overexposed;sym-QR_CODE;n1;img-ok
c000186_6,2stage,6,1,1,0,0,7.267,mixed;mod-3px;sym-CODE128;rot-free;perspective;sym-CODE39;rot-ortho;lowcontrast;inverted;damaged;dirty;sym-CODE_128;sym-CODE_39;n6;img-ok
c000190_4,2stage,4,2,2,0,0,2.320,mixed;clutter-falsepattern;mod-3px;sym-ITF;rot-small;mod-5px+;sym-QR;sym-CODE128;lowcontrast;rot-free;underexposed;sym-CODE_128;sym-QR_CODE;n4;img-ok
c000191_6,2stage,6,1,1,0,0,3.716,mixed;clutter-warehouse;mod-3px;sym-EAN13;damaged;sym-CODE128;lowcontrast;rot-small;rot-ortho;inverted;printdefect;mod-5px+;dirty;shadow;sym-CODE_128;sym-EAN_13;n6;img-ok
c000192_1,2stage,1,1,1,0,0,169.588,mixed;clutter-label;mod-3px;sym-CODE128;rot-small;quietzone;glare;sym-CODE_128;n1;img-ok
c000193_1,2stage,1,1,1,0,0,15.416,mixed;mod-5px+;sym-QR;lowcontrast;quietzone;noise;sym-QR_CODE;n1;img-ok
c000194_8,2stage,8,1,1,0,0,1.723,mixed;mod-3px;sym-ITF;printdefect;sym-CODE128;sym-EAN13;lowcontrast;damaged;mod-5px+;sym-QR;inverted;rot-free;rot-small;perspective;curved;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n8;img-ok
c000196_5,2stage,5,4,4,0,0,2.308,mixed;mod-5px+;sym-QR;rot-small;mod-3px;sym-ITF;rot-ortho;sym-CODE39;sym-EAN13;underexposed;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n5;img-ok
c000197_1,2stage,1,1,1,0,0,1.511,mixed;mod-5px+;sym-EAN13;printdefect;damaged;dirty;shadow;sym-EAN_13;n1;img-ok
c000198_1,2stage,1,1,1,0,0,22.733,mixed;clutter-label;mod-3px;sym-CODE39;rot-small;glare;overexposed;sym-CODE_39;n1;img-ok
c000199_4,2stage,4,1,1,0,0,6.133,mixed;clutter-warehouse;mod-5px+;sym-QR;lowcontrast;damaged;perspective-strong;rot-small;mod-3px;sym-EAN13;inverted;glare;shadow;noise-strong;sym-EAN_13;sym-QR_CODE;n4;img-ok
c000202_5,2stage,5,1,1,0,0,8.128,mixed;clutter-falsepattern;mod-3px;sym-EAN13;sym-CODE128;printdefect;damaged;sym-QR;rot-small;lowcontrast;sym-ITF;quietzone;overexposed;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n5;img-ok
c000203_5,2stage,5,3,3,0,0,84.058,mixed;clutter-falsepattern;mod-3px;sym-ITF;mod-5px+;sym-EAN13;printdefect;lowcontrast;damaged;rot-ortho;perspective;sym-QR;dpm;dirty;underexposed;sym-EAN_13;sym-QR_CODE;n5;img-ok
c000205_1,2stage,1,1,1,0,0,12.762,mixed;mod-5px+;sym-CODE128;curved;underexposed;sym-CODE_128;n1;img-ok
c000206_6,2stage,6,2,2,0,0,4.071,mixed;mod-3px;sym-CODE128;rot-free;perspective;mod-5px+;sym-EAN13;rot-ortho;overexposed;sym-CODE_128;sym-EAN_13;n6;img-ok
c000207_3,2stage,3,1,1,0,0,14.106,mixed;clutter-falsepattern;mod-3px;sym-CODE128;rot-small;mod-5px+;lowcontrast;rot-free;glare;shadow;sym-CODE_128;n3;img-ok
c000208_1,2stage,1,1,1,0,0,1.811,mixed;mod-3px;sym-CODE39;lowcontrast;damaged;rot-ortho;dirty;sym-CODE_39;n1;img-ok
c000210_2,2stage,2,0,0,0,0,391.114,mixed;clutter-label;mod-3px;sym-CODE128;lowcontrast;inverted;rot-free;mod-5px+;sym-QR;quietzone;dirty;noise;sym-CODE_128;sym-QR_CODE;n2;img-ok
c000212_4,2stage,4,1,1,0,0,10.443,mixed;clutter-falsepattern;mod-3px;sym-CODE128;lowcontrast;rot-ortho;mod-5px+;sym-QR;inverted;damaged;rot-small;sym-CODE39;noise;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n4;img-ok
c000214_3,2stage,3,1,1,0,0,1.918,mixed;clutter-label;mod-5px+;sym-QR;damaged;mod-3px;lowcontrast;sym-EAN13;dirty;overexposed;sym-EAN_13;sym-QR_CODE;n3;img-ok
c000216_3,2stage,3,1,1,0,0,1.724,mixed;mod-3px;sym-QR;lowcontrast;perspective-strong;mod-5px+;sym-CODE128;inverted;damaged;quietzone;sym-CODE_128;sym-QR_CODE;n3;img-ok
c000218_6,2stage,6,1,1,0,0,1.714,mixed;clutter-warehouse;mod-3px;sym-CODE128;sym-EAN13;printdefect;damaged;rot-free;sym-ITF;lowcontrast;perspective;rot-ortho;inverted;overexposed;sym-CODE_128;sym-EAN_13;n6;img-ok
