file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_dpm-0_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,5.134,dpm=0;invert=0;printdefect=0;quietzone=0;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,462.328,dpm=1;invert=0;printdefect=0;quietzone=0;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,85.425,dpm=0;invert=1;printdefect=0;quietzone=0;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,680.597,dpm=1;invert=1;printdefect=0;quietzone=0;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,3.860,dpm=0;invert=0;printdefect=0.25;quietzone=0;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,431.184,dpm=1;invert=0;printdefect=0.25;quietzone=0;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,74.975,dpm=0;invert=1;printdefect=0.25;quietzone=0;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,1202.572,dpm=1;invert=1;printdefect=0.25;quietzone=0;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,8.280,dpm=0;invert=0;printdefect=0.5;quietzone=0;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,538.874,dpm=1;invert=0;printdefect=0.5;quietzone=0;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,84.201,dpm=0;invert=1;printdefect=0.5;quietzone=0;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,740.807,dpm=1;invert=1;printdefect=0.5;quietzone=0;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-0_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,4.237,dpm=0;invert=0;printdefect=0.75;quietzone=0;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-0_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,447.654,dpm=1;invert=0;printdefect=0.75;quietzone=0;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-1_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,82.953,dpm=0;invert=1;printdefect=0.75;quietzone=0;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-1_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,776.090,dpm=1;invert=1;printdefect=0.75;quietzone=0;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-0_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,6.178,dpm=0;invert=0;printdefect=1;quietzone=0;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-0_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,556.481,dpm=1;invert=0;printdefect=1;quietzone=0;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-1_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,153.378,dpm=0;invert=1;printdefect=1;quietzone=0;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-1_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,693.096,dpm=1;invert=1;printdefect=1;quietzone=0;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-0_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,4.372,dpm=0;invert=0;printdefect=0;quietzone=0.25;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,424.367,dpm=1;invert=0;printdefect=0;quietzone=0.25;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,156.596,dpm=0;invert=1;printdefect=0;quietzone=0.25;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,920.307,dpm=1;invert=1;printdefect=0;quietzone=0.25;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,8.413,dpm=0;invert=0;printdefect=0.25;quietzone=0.25;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,721.065,dpm=1;invert=0;printdefect=0.25;quietzone=0.25;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,113.490,dpm=0;invert=1;printdefect=0.25;quietzone=0.25;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,774.882,dpm=1;invert=1;printdefect=0.25;quietzone=0.25;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,4.058,dpm=0;invert=0;printdefect=0.5;quietzone=0.25;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,410.885,dpm=1;invert=0;printdefect=0.5;quietzone=0.25;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,78.007,dpm=0;invert=1;printdefect=0.5;quietzone=0.25;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,1117.406,dpm=1;invert=1;printdefect=0.5;quietzone=0.25;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-0_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,4.553,dpm=0;invert=0;printdefect=0.75;quietzone=0.25;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-0_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,374.490,dpm=1;invert=0;printdefect=0.75;quietzone=0.25;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-1_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,108.688,dpm=0;invert=1;printdefect=0.75;quietzone=0.25;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-1_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,955.573,dpm=1;invert=1;printdefect=0.75;quietzone=0.25;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-0_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,4.769,dpm=0;invert=0;printdefect=1;quietzone=0.25;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-0_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,420.870,dpm=1;invert=0;printdefect=1;quietzone=0.25;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-1_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,89.967,dpm=0;invert=1;printdefect=1;quietzone=0.25;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-1_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,1042.286,dpm=1;invert=1;printdefect=1;quietzone=0.25;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-0_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,4.536,dpm=0;invert=0;printdefect=0;quietzone=0.5;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,748.313,dpm=1;invert=0;printdefect=0;quietzone=0.5;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,687.397,dpm=0;invert=1;printdefect=0;quietzone=0.5;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,783.490,dpm=1;invert=1;printdefect=0;quietzone=0.5;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0.5_1,2stage,1,1,1,0,0,3.980,dpm=0;invert=0;printdefect=0.25;quietzone=0.5;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0.5_1,2stage,1,1,1,0,0,430.973,dpm=1;invert=0;printdefect=0.25;quietzone=0.5;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0.5_1,2stage,1,1,1,0,0,640.133,dpm=0;invert=1;printdefect=0.25;quietzone=0.5;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0.5_1,2stage,1,1,1,0,0,864.022,dpm=1;invert=1;printdefect=0.25;quietzone=0.5;sym-CODABAR;modpx-7.97;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0.5_1,2stage,1,1,1,0,0,4.624,dpm=0;invert=0;printdefect=0.5;quietzone=0.5;sym-CODABAR;modpx-7.97;img-ok
