file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_dpm-0_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,3.980,dpm=0;invert=0;printdefect=0;quietzone=0;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,79.301,dpm=1;invert=0;printdefect=0;quietzone=0;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,89.298,dpm=0;invert=1;printdefect=0;quietzone=0;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,140.823,dpm=1;invert=1;printdefect=0;quietzone=0;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,3.399,dpm=0;invert=0;printdefect=0.25;quietzone=0;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,35.266,dpm=1;invert=0;printdefect=0.25;quietzone=0;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,43.869,dpm=0;invert=1;printdefect=0.25;quietzone=0;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,145.540,dpm=1;invert=1;printdefect=0.25;quietzone=0;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,3.178,dpm=0;invert=0;printdefect=0.5;quietzone=0;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,40.014,dpm=1;invert=0;printdefect=0.5;quietzone=0;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,47.190,dpm=0;invert=1;printdefect=0.5;quietzone=0;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,93.939,dpm=1;invert=1;printdefect=0.5;quietzone=0;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,3.417,dpm=0;invert=0;printdefect=0.75;quietzone=0;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,36.757,dpm=1;invert=0;printdefect=0.75;quietzone=0;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,40.920,dpm=0;invert=1;printdefect=0.75;quietzone=0;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,193.016,dpm=1;invert=1;printdefect=0.75;quietzone=0;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,34.577,dpm=0;invert=0;printdefect=1;quietzone=0;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,76.025,dpm=1;invert=0;printdefect=1;quietzone=0;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,101.954,dpm=0;invert=1;printdefect=1;quietzone=0;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,105.274,dpm=1;invert=1;printdefect=1;quietzone=0;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,3.049,dpm=0;invert=0;printdefect=0;quietzone=0.25;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,38.681,dpm=1;invert=0;printdefect=0;quietzone=0.25;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,87.391,dpm=0;invert=1;printdefect=0;quietzone=0.25;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,106.594,dpm=1;invert=1;printdefect=0;quietzone=0.25;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,3.185,dpm=0;invert=0;printdefect=0.25;quietzone=0.25;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,73.306,dpm=1;invert=0;printdefect=0.25;quietzone=0.25;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,95.863,dpm=0;invert=1;printdefect=0.25;quietzone=0.25;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,147.505,dpm=1;invert=1;printdefect=0.25;quietzone=0.25;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,2.323,dpm=0;invert=0;printdefect=0.5;quietzone=0.25;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,37.408,dpm=1;invert=0;printdefect=0.5;quietzone=0.25;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,57.688,dpm=0;invert=1;printdefect=0.5;quietzone=0.25;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,102.727,dpm=1;invert=1;printdefect=0.5;quietzone=0.25;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,7.130,dpm=0;invert=0;printdefect=0.75;quietzone=0.25;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,67.192,dpm=1;invert=0;printdefect=0.75;quietzone=0.25;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,69.914,dpm=0;invert=1;printdefect=0.75;quietzone=0.25;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,94.381,dpm=1;invert=1;printdefect=0.75;quietzone=0.25;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,16.818,dpm=0;invert=0;printdefect=1;quietzone=0.25;sym-CODE_93;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,40.957,dpm=1;invert=0;printdefect=1;quietzone=0.25;sym-CODE_93;modpx-4.00;img-ok
