file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_dpm-0_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,1.884,dpm=0;invert=0;printdefect=0;quietzone=0;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,20.389,dpm=1;invert=0;printdefect=0;quietzone=0;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,38.599,dpm=0;invert=1;printdefect=0;quietzone=0;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,95.113,dpm=1;invert=1;printdefect=0;quietzone=0;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,1.471,dpm=0;invert=0;printdefect=0.25;quietzone=0;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,16.044,dpm=1;invert=0;printdefect=0.25;quietzone=0;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,45.324,dpm=0;invert=1;printdefect=0.25;quietzone=0;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,82.382,dpm=1;invert=1;printdefect=0.25;quietzone=0;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,1.799,dpm=0;invert=0;printdefect=0.5;quietzone=0;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,28.580,dpm=1;invert=0;printdefect=0.5;quietzone=0;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,46.821,dpm=0;invert=1;printdefect=0.5;quietzone=0;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,120.247,dpm=1;invert=1;printdefect=0.5;quietzone=0;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,1.863,dpm=0;invert=0;printdefect=0.75;quietzone=0;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,16.458,dpm=1;invert=0;printdefect=0.75;quietzone=0;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,57.603,dpm=0;invert=1;printdefect=0.75;quietzone=0;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,99.976,dpm=1;invert=1;printdefect=0.75;quietzone=0;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,1.772,dpm=0;invert=0;printdefect=1;quietzone=0;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,25.982,dpm=1;invert=0;printdefect=1;quietzone=0;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,39.111,dpm=0;invert=1;printdefect=1;quietzone=0;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,85.032,dpm=1;invert=1;printdefect=1;quietzone=0;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,1.854,dpm=0;invert=0;printdefect=0;quietzone=0.25;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,23.083,dpm=1;invert=0;printdefect=0;quietzone=0.25;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,74.643,dpm=0;invert=1;printdefect=0;quietzone=0.25;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,113.149,dpm=1;invert=1;printdefect=0;quietzone=0.25;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,1.734,dpm=0;invert=0;printdefect=0.25;quietzone=0.25;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,41.208,dpm=1;invert=0;printdefect=0.25;quietzone=0.25;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,124.026,dpm=0;invert=1;printdefect=0.25;quietzone=0.25;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,143.675,dpm=1;invert=1;printdefect=0.25;quietzone=0.25;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,2.139,dpm=0;invert=0;printdefect=0.5;quietzone=0.25;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,25.125,dpm=1;invert=0;printdefect=0.5;quietzone=0.25;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,71.606,dpm=0;invert=1;printdefect=0.5;quietzone=0.25;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,130.147,dpm=1;invert=1;printdefect=0.5;quietzone=0.25;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,1.900,dpm=0;invert=0;printdefect=0.75;quietzone=0.25;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,48.379,dpm=1;invert=0;printdefect=0.75;quietzone=0.25;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,92.840,dpm=0;invert=1;printdefect=0.75;quietzone=0.25;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,82.393,dpm=1;invert=1;printdefect=0.75;quietzone=0.25;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,6.867,dpm=0;invert=0;printdefect=1;quietzone=0.25;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,34.210,dpm=1;invert=0;printdefect=1;quietzone=0.25;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,131.897,dpm=0;invert=1;printdefect=1;quietzone=0.25;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,110.122,dpm=1;invert=1;printdefect=1;quietzone=0.25;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,2.180,dpm=0;invert=0;printdefect=0;quietzone=0.5;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,44.616,dpm=1;invert=0;printdefect=0;quietzone=0.5;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,150.813,dpm=0;invert=1;printdefect=0;quietzone=0.5;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,77.547,dpm=1;invert=1;printdefect=0;quietzone=0.5;sym-UPC_E;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0.5_1,2stage,1,1,1,0,0,1.897,dpm=0;invert=0;printdefect=0.25;quietzone=0.5;sym-UPC_E;modpx-8.00;img-ok
