file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_dpm-0_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,25.290,dpm=0;invert=0;printdefect=0;quietzone=0;sym-PDF417;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,23.368,dpm=1;invert=0;printdefect=0;quietzone=0;sym-PDF417;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,25.479,dpm=0;invert=1;printdefect=0;quietzone=0;sym-PDF417;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0_1,2stage,1,0,0,0,0,469.211,dpm=1;invert=1;printdefect=0;quietzone=0;sym-PDF417;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,13.688,dpm=0;invert=0;printdefect=0.25;quietzone=0;sym-PDF417;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,23.675,dpm=1;invert=0;printdefect=0.25;quietzone=0;sym-PDF417;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,22.700,dpm=0;invert=1;printdefect=0.25;quietzone=0;sym-PDF417;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,0,0,0,0,326.643,dpm=1;invert=1;printdefect=0.25;quietzone=0;sym-PDF417;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,32.119,dpm=0;invert=0;printdefect=0.5;quietzone=0;sym-PDF417;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,34.470,dpm=1;invert=0;printdefect=0.5;quietzone=0;sym-PDF417;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,49.913,dpm=0;invert=1;printdefect=0.5;quietzone=0;sym-PDF417;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,0,0,0,0,441.141,dpm=1;invert=1;printdefect=0.5;quietzone=0;sym-PDF417;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,23.217,dpm=0;invert=0;printdefect=0.75;quietzone=0;sym-PDF417;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,23.627,dpm=1;invert=0;printdefect=0.75;quietzone=0;sym-PDF417;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,25.265,dpm=0;invert=1;printdefect=0.75;quietzone=0;sym-PDF417;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.75_quietzone-0_1,2stage,1,0,0,0,0,412.102,dpm=1;invert=1;printdefect=0.75;quietzone=0;sym-PDF417;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,32.377,dpm=0;invert=0;printdefect=1;quietzone=0;sym-PDF417;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,41.054,dpm=1;invert=0;printdefect=1;quietzone=0;sym-PDF417;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,82.233,dpm=0;invert=1;printdefect=1;quietzone=0;sym-PDF417;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-1_quietzone-0_1,2stage,1,0,0,0,0,269.861,dpm=1;invert=1;printdefect=1;quietzone=0;sym-PDF417;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,19.153,dpm=0;invert=0;printdefect=0;quietzone=0.25;sym-PDF417;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,20.668,dpm=1;invert=0;printdefect=0;quietzone=0.25;sym-PDF417;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,68.478,dpm=0;invert=1;printdefect=0;quietzone=0.25;sym-PDF417;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0.25_1,2stage,1,0,0,0,0,362.157,dpm=1;invert=1;printdefect=0;quietzone=0.25;sym-PDF417;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,43.228,dpm=0;invert=0;printdefect=0.25;quietzone=0.25;sym-PDF417;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,30.256,dpm=1;invert=0;printdefect=0.25;quietzone=0.25;sym-PDF417;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,69.933,dpm=0;invert=1;printdefect=0.25;quietzone=0.25;sym-PDF417;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,90.449,dpm=1;invert=1;printdefect=0.25;quietzone=0.25;sym-PDF417;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,21.266,dpm=0;invert=0;printdefect=0.5;quietzone=0.25;sym-PDF417;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,24.300,dpm=1;invert=0;printdefect=0.5;quietzone=0.25;sym-PDF417;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,61.427,dpm=0;invert=1;printdefect=0.5;quietzone=0.25;sym-PDF417;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0.25_1,2stage,1,0,0,0,0,360.852,dpm=1;invert=1;printdefect=0.5;quietzone=0.25;sym-PDF417;modpx-8.00;img-ok
