file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_dpm-0_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,6.412,dpm=0;invert=0;printdefect=0;quietzone=0;sym-QR_CODE;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,74.972,dpm=1;invert=0;printdefect=0;quietzone=0;sym-QR_CODE;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,6.474,dpm=0;invert=1;printdefect=0;quietzone=0;sym-QR_CODE;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,8.305,dpm=1;invert=1;printdefect=0;quietzone=0;sym-QR_CODE;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,10.419,dpm=0;invert=0;printdefect=0.25;quietzone=0;sym-QR_CODE;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,14.153,dpm=1;invert=0;printdefect=0.25;quietzone=0;sym-QR_CODE;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,12.010,dpm=0;invert=1;printdefect=0.25;quietzone=0;sym-QR_CODE;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,12.150,dpm=1;invert=1;printdefect=0.25;quietzone=0;sym-QR_CODE;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,15.960,dpm=0;invert=0;printdefect=0.5;quietzone=0;sym-QR_CODE;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,72.961,dpm=1;invert=0;printdefect=0.5;quietzone=0;sym-QR_CODE;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,24.775,dpm=0;invert=1;printdefect=0.5;quietzone=0;sym-QR_CODE;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,7.165,dpm=1;invert=1;printdefect=0.5;quietzone=0;sym-QR_CODE;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,82.969,dpm=0;invert=0;printdefect=0.75;quietzone=0;sym-QR_CODE;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,89.299,dpm=1;invert=0;printdefect=0.75;quietzone=0;sym-QR_CODE;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,20.056,dpm=0;invert=1;printdefect=0.75;quietzone=0;sym-QR_CODE;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,7.124,dpm=1;invert=1;printdefect=0.75;quietzone=0;sym-QR_CODE;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,10.210,dpm=0;invert=0;printdefect=1;quietzone=0;sym-QR_CODE;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,144.748,dpm=1;invert=0;printdefect=1;quietzone=0;sym-QR_CODE;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,20.797,dpm=0;invert=1;printdefect=1;quietzone=0;sym-QR_CODE;modpx-4.00;img-ok
