file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_dpm-0_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,1.451,dpm=0;invert=0;printdefect=0;quietzone=0;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,35.794,dpm=1;invert=0;printdefect=0;quietzone=0;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,29.574,dpm=0;invert=1;printdefect=0;quietzone=0;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0_1,2stage,1,0,0,0,0,195.639,dpm=1;invert=1;printdefect=0;quietzone=0;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,0.987,dpm=0;invert=0;printdefect=0.25;quietzone=0;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,22.813,dpm=1;invert=0;printdefect=0.25;quietzone=0;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,24.155,dpm=0;invert=1;printdefect=0.25;quietzone=0;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,0,0,0,0,194.664,dpm=1;invert=1;printdefect=0.25;quietzone=0;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,1.249,dpm=0;invert=0;printdefect=0.5;quietzone=0;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,45.208,dpm=1;invert=0;printdefect=0.5;quietzone=0;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,24.431,dpm=0;invert=1;printdefect=0.5;quietzone=0;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,0,0,0,0,193.179,dpm=1;invert=1;printdefect=0.5;quietzone=0;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,1.194,dpm=0;invert=0;printdefect=0.75;quietzone=0;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,23.718,dpm=1;invert=0;printdefect=0.75;quietzone=0;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,24.343,dpm=0;invert=1;printdefect=0.75;quietzone=0;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.75_quietzone-0_1,2stage,1,0,0,0,0,198.081,dpm=1;invert=1;printdefect=0.75;quietzone=0;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,1.115,dpm=0;invert=0;printdefect=1;quietzone=0;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,23.817,dpm=1;invert=0;printdefect=1;quietzone=0;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,23.855,dpm=0;invert=1;printdefect=1;quietzone=0;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-1_quietzone-0_1,2stage,1,0,0,0,0,189.562,dpm=1;invert=1;printdefect=1;quietzone=0;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,1.072,dpm=0;invert=0;printdefect=0;quietzone=0.25;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,157.997,dpm=1;invert=0;printdefect=0;quietzone=0.25;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,29.192,dpm=0;invert=1;printdefect=0;quietzone=0.25;sym-CODE_128;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0.25_1,2stage,1,0,0,0,0,202.430,dpm=1;invert=1;printdefect=0;quietzone=0.25;sym-CODE_128;modpx-4.00;img-ok
