file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_dpm-0_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,11.176,dpm=0;invert=0;printdefect=0;quietzone=0;sym-CODE_39;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,503.677,dpm=1;invert=0;printdefect=0;quietzone=0;sym-CODE_39;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,109.354,dpm=0;invert=1;printdefect=0;quietzone=0;sym-CODE_39;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,1327.391,dpm=1;invert=1;printdefect=0;quietzone=0;sym-CODE_39;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,5.016,dpm=0;invert=0;printdefect=0.25;quietzone=0;sym-CODE_39;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,454.878,dpm=1;invert=0;printdefect=0.25;quietzone=0;sym-CODE_39;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,84.714,dpm=0;invert=1;printdefect=0.25;quietzone=0;sym-CODE_39;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,1652.606,dpm=1;invert=1;printdefect=0.25;quietzone=0;sym-CODE_39;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,4.942,dpm=0;invert=0;printdefect=0.5;quietzone=0;sym-CODE_39;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,663.351,dpm=1;invert=0;printdefect=0.5;quietzone=0;sym-CODE_39;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,186.244,dpm=0;invert=1;printdefect=0.5;quietzone=0;sym-CODE_39;modpx-8.00;img-ok
