file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_dpm-0_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,7.435,dpm=0;invert=0;printdefect=0;quietzone=0;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,9.945,dpm=1;invert=0;printdefect=0;quietzone=0;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,23.636,dpm=0;invert=1;printdefect=0;quietzone=0;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,19.594,dpm=1;invert=1;printdefect=0;quietzone=0;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,5.418,dpm=0;invert=0;printdefect=0.25;quietzone=0;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,6.109,dpm=1;invert=0;printdefect=0.25;quietzone=0;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,11.753,dpm=0;invert=1;printdefect=0.25;quietzone=0;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,12.971,dpm=1;invert=1;printdefect=0.25;quietzone=0;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,14.353,dpm=0;invert=0;printdefect=0.5;quietzone=0;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,14.199,dpm=1;invert=0;printdefect=0.5;quietzone=0;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,26.124,dpm=0;invert=1;printdefect=0.5;quietzone=0;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,23.658,dpm=1;invert=1;printdefect=0.5;quietzone=0;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,6.569,dpm=0;invert=0;printdefect=0.75;quietzone=0;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,9.933,dpm=1;invert=0;printdefect=0.75;quietzone=0;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,16.403,dpm=0;invert=1;printdefect=0.75;quietzone=0;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,16.345,dpm=1;invert=1;printdefect=0.75;quietzone=0;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,6.557,dpm=0;invert=0;printdefect=1;quietzone=0;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,10.395,dpm=1;invert=0;printdefect=1;quietzone=0;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,11.882,dpm=0;invert=1;printdefect=1;quietzone=0;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,11.688,dpm=1;invert=1;printdefect=1;quietzone=0;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,52.775,dpm=0;invert=0;printdefect=0;quietzone=0.25;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,20.820,dpm=1;invert=0;printdefect=0;quietzone=0.25;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,12.213,dpm=0;invert=1;printdefect=0;quietzone=0.25;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,17.476,dpm=1;invert=1;printdefect=0;quietzone=0.25;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,92.549,dpm=0;invert=0;printdefect=0.25;quietzone=0.25;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,78.154,dpm=1;invert=0;printdefect=0.25;quietzone=0.25;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,12.233,dpm=0;invert=1;printdefect=0.25;quietzone=0.25;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,15.332,dpm=1;invert=1;printdefect=0.25;quietzone=0.25;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,48.832,dpm=0;invert=0;printdefect=0.5;quietzone=0.25;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,22.127,dpm=1;invert=0;printdefect=0.5;quietzone=0.25;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,12.757,dpm=0;invert=1;printdefect=0.5;quietzone=0.25;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,15.641,dpm=1;invert=1;printdefect=0.5;quietzone=0.25;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,104.862,dpm=0;invert=0;printdefect=0.75;quietzone=0.25;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,90.200,dpm=1;invert=0;printdefect=0.75;quietzone=0.25;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,21.088,dpm=0;invert=1;printdefect=0.75;quietzone=0.25;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,14.983,dpm=1;invert=1;printdefect=0.75;quietzone=0.25;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,52.091,dpm=0;invert=0;printdefect=1;quietzone=0.25;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,80.971,dpm=1;invert=0;printdefect=1;quietzone=0.25;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,12.954,dpm=0;invert=1;printdefect=1;quietzone=0.25;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,15.391,dpm=1;invert=1;printdefect=1;quietzone=0.25;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,15.284,dpm=0;invert=0;printdefect=0;quietzone=0.5;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,14.531,dpm=1;invert=0;printdefect=0;quietzone=0.5;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,27.268,dpm=0;invert=1;printdefect=0;quietzone=0.5;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,31.691,dpm=1;invert=1;printdefect=0;quietzone=0.5;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0.5_1,2stage,1,1,1,0,0,6.583,dpm=0;invert=0;printdefect=0.25;quietzone=0.5;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0.5_1,2stage,1,1,1,0,0,6.863,dpm=1;invert=0;printdefect=0.25;quietzone=0.5;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0.5_1,2stage,1,1,1,0,0,15.221,dpm=0;invert=1;printdefect=0.25;quietzone=0.5;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0.5_1,2stage,1,1,1,0,0,14.784,dpm=1;invert=1;printdefect=0.25;quietzone=0.5;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0.5_1,2stage,1,1,1,0,0,11.425,dpm=0;invert=0;printdefect=0.5;quietzone=0.5;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0.5_1,2stage,1,1,1,0,0,14.870,dpm=1;invert=0;printdefect=0.5;quietzone=0.5;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0.5_1,2stage,1,1,1,0,0,27.033,dpm=0;invert=1;printdefect=0.5;quietzone=0.5;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0.5_1,2stage,1,1,1,0,0,31.652,dpm=1;invert=1;printdefect=0.5;quietzone=0.5;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.75_quietzone-0.5_1,2stage,1,1,1,0,0,7.408,dpm=0;invert=0;printdefect=0.75;quietzone=0.5;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.75_quietzone-0.5_1,2stage,1,1,1,0,0,88.654,dpm=1;invert=0;printdefect=0.75;quietzone=0.5;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.75_quietzone-0.5_1,2stage,1,1,1,0,0,14.778,dpm=0;invert=1;printdefect=0.75;quietzone=0.5;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.75_quietzone-0.5_1,2stage,1,1,1,0,0,27.140,dpm=1;invert=1;printdefect=0.75;quietzone=0.5;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-1_quietzone-0.5_1,2stage,1,1,1,0,0,11.239,dpm=0;invert=0;printdefect=1;quietzone=0.5;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-1_quietzone-0.5_1,2stage,1,1,1,0,0,15.231,dpm=1;invert=0;printdefect=1;quietzone=0.5;sym-DATA_MATRIX;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-1_quietzone-0.5_1,2stage,1,1,1,0,0,33.334,dpm=0;invert=1;printdefect=1;quietzone=0.5;sym-DATA_MATRIX;modpx-8.00;img-ok
