file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_dpm-0_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,2.002,dpm=0;invert=0;printdefect=0;quietzone=0;sym-UPC_A;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,57.361,dpm=1;invert=0;printdefect=0;quietzone=0;sym-UPC_A;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,71.302,dpm=0;invert=1;printdefect=0;quietzone=0;sym-UPC_A;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0_1,2stage,1,0,0,0,0,340.039,dpm=1;invert=1;printdefect=0;quietzone=0;sym-UPC_A;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,1.613,dpm=0;invert=0;printdefect=0.25;quietzone=0;sym-UPC_A;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,25.598,dpm=1;invert=0;printdefect=0.25;quietzone=0;sym-UPC_A;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,37.556,dpm=0;invert=1;printdefect=0.25;quietzone=0;sym-UPC_A;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,0,0,0,0,353.173,dpm=1;invert=1;printdefect=0.25;quietzone=0;sym-UPC_A;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,2.012,dpm=0;invert=0;printdefect=0.5;quietzone=0;sym-UPC_A;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,25.368,dpm=1;invert=0;printdefect=0.5;quietzone=0;sym-UPC_A;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,33.436,dpm=0;invert=1;printdefect=0.5;quietzone=0;sym-UPC_A;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,156.096,dpm=1;invert=1;printdefect=0.5;quietzone=0;sym-UPC_A;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,1.625,dpm=0;invert=0;printdefect=0.75;quietzone=0;sym-UPC_A;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,25.831,dpm=1;invert=0;printdefect=0.75;quietzone=0;sym-UPC_A;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,34.212,dpm=0;invert=1;printdefect=0.75;quietzone=0;sym-UPC_A;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,131.601,dpm=1;invert=1;printdefect=0.75;quietzone=0;sym-UPC_A;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,1.959,dpm=0;invert=0;printdefect=1;quietzone=0;sym-UPC_A;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,27.895,dpm=1;invert=0;printdefect=1;quietzone=0;sym-UPC_A;modpx-8.00;img-ok
sw_dpm-0_invert-1_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,91.879,dpm=0;invert=1;printdefect=1;quietzone=0;sym-UPC_A;modpx-8.00;img-ok
sw_dpm-1_invert-1_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,147.809,dpm=1;invert=1;printdefect=1;quietzone=0;sym-UPC_A;modpx-8.00;img-ok
sw_dpm-0_invert-0_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,1.773,dpm=0;invert=0;printdefect=0;quietzone=0.25;sym-UPC_A;modpx-8.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,20.955,dpm=1;invert=0;printdefect=0;quietzone=0.25;sym-UPC_A;modpx-8.00;img-ok
