file,path,expected,found,text_ok,misdecode,dup,ms,tags
c000068_9,2stage,9,4,4,0,0,28.344,mixed;mod-3px;sym-CODE39;rot-ortho;sym-CODE128;lowcontrast;printdefect;sym-ITF;perspective-strong;rot-free;mod-5px+;sym-QR;rot-small;shadow;underexposed;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n9;img-ok
c000069_1,2stage,1,1,1,0,0,16.113,mixed;clutter-falsepattern;mod-3px;sym-ITF;rot-free;curved;shadow;underexposed;n1;img-ok
c000070_1,2stage,1,1,1,0,0,1.316,mixed;clutter-falsepattern;mod-5px+;sym-EAN13;dirty;defocus;glare;sym-EAN_13;n1;img-ok
c000072_1,2stage,1,0,0,0,0,411.108,mixed;mod-5px+;sym-CODE128;damaged;rot-ortho;perspective;motion;shadow;sym-CODE_128;n1;img-ok
c000073_4,2stage,4,1,1,0,0,1.801,mixed;clutter-falsepattern;mod-3px;sym-CODE128;lowcontrast;damaged;rot-small;sym-EAN13;perspective-strong;mod-5px+;sym-QR;quietzone;shadow;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n4;img-ok
c000074_5,2stage,5,1,1,0,0,1.911,mixed;mod-5px+;sym-QR;rot-small;perspective;mod-3px;sym-CODE128;lowcontrast;rot-ortho;sym-CODE39;sym-EAN13;curved;underexposed;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n5;img-ok
c000076_1,2stage,1,1,1,0,0,71.145,mixed;mod-3px;sym-CODE128;printdefect;rot-small;dirty;glare;sym-CODE_128;n1;img-ok
c000079_4,2stage,4,1,1,0,0,1.594,mixed;clutter-label;mod-3px;sym-CODE128;sym-QR;dpm;printdefect;rot-small;shadow;sym-CODE_128;sym-QR_CODE;n4;img-ok
c000080_2,2stage,2,1,1,0,0,121.569,mixed;clutter-label;mod-3px;sym-CODE128;rot-small;mod-5px+;printdefect;damaged;dirty;sym-CODE_128;n2;img-ok
c000082_2,2stage,2,2,2,0,0,62.840,mixed;clutter-label;mod-3px;sym-QR;mod-5px+;sym-CODE128;lowcontrast;rot-small;underexposed;sym-CODE_128;sym-QR_CODE;n2;img-ok
c000083_1,2stage,1,1,1,0,0,39.341,mixed;mod-3px;sym-CODE128;rot-ortho;curved;overexposed;sym-CODE_128;n1;img-ok
c000084_3,2stage,3,2,2,0,0,4.127,mixed;mod-3px;sym-QR;lowcontrast;inverted;printdefect;sym-CODE128;damaged;mod-5px+;sym-CODE39;dirty;glare;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n3;img-ok
c000085_6,2stage,6,1,1,0,0,1.858,mixed;clutter-warehouse;mod-5px+;sym-QR;dpm;lowcontrast;mod-3px;sym-CODE128;printdefect;rot-free;sym-CODE39;rot-small;dirty;overexposed;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n6;img-ok
c000087_4,2stage,4,1,1,0,0,30.548,mixed;mod-3px;sym-CODE128;lowcontrast;rot-ortho;inverted;rot-small;glare;overexposed;sym-CODE_128;n4;img-ok
c000088_8,2stage,8,1,1,0,0,3.470,mixed;mod-3px;sym-EAN13;lowcontrast;rot-ortho;sym-QR;sym-CODE128;inverted;sym-CODE39;rot-small;mod-5px+;rot-free;damaged;glare;shadow;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n8;img-ok
c000089_8,2stage,8,2,2,0,0,3.504,mixed;clutter-falsepattern;mod-3px;sym-CODE128;printdefect;rot-free;sym-EAN13;lowcontrast;inverted;rot-ortho;sym-ITF;perspective;damaged;sym-CODE39;dirty;overexposed;sym-CODE_128;sym-CODE_39;sym-EAN_13;n8;img-ok
c000090_1,2stage,1,1,1,0,0,1.424,mixed;mod-5px+;sym-QR;printdefect;defocus;sym-QR_CODE;n1;img-ok
c000092_4,2stage,4,1,1,0,0,6.290,mixed;clutter-warehouse;mod-5px+;sym-EAN13;damaged;perspective;mod-3px;sym-CODE128;printdefect;sym-ITF;sym-QR;lowcontrast;rot-small;overexposed;noise;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n4;img-ok
c000093_4,2stage,4,1,1,0,0,3.788,mixed;clutter-warehouse;mod-3px;sym-ITF;sym-CODE128;printdefect;sym-QR;rot-small;sym-CODE39;inverted;curved;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n4;img-ok
c000094_1,2stage,1,1,1,0,0,9.880,mixed;mod-5px+;sym-QR;damaged;rot-small;dirty;sym-QR_CODE;n1;img-ok
c000096_5,2stage,5,1,1,0,0,1.659,mixed;mod-3px;sym-CODE128;inverted;printdefect;perspective;rot-small;mod-5px+;sym-ITF;sym-QR;damaged;dirty;underexposed;sym-CODE_128;sym-QR_CODE;n5;img-ok
c000097_3,2stage,3,1,1,0,0,5.927,mixed;clutter-falsepattern;mod-3px;sym-QR;rot-ortho;mod-5px+;rot-small;sym-CODE128;damaged;quietzone;shadow;sym-CODE_128;sym-QR_CODE;n3;img-ok
c000101_10,2stage,10,3,3,0,0,1.900,mixed;clutter-falsepattern;mod-3px;sym-QR;rot-ortho;perspective-strong;sym-ITF;lowcontrast;mod-5px+;rot-small;sym-CODE39;sym-EAN13;sym-CODE128;overexposed;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n10;img-ok
c000102_3,2stage,3,1,1,0,0,7.365,mixed;mod-3px;sym-QR;dpm;perspective;sym-EAN13;curved;noise;sym-EAN_13;sym-QR_CODE;n3;img-ok
c000103_1,2stage,1,1,1,0,0,4.729,mixed;mod-5px+;sym-CODE128;underexposed;sym-CODE_128;n1;img-ok
c000104_11,2stage,11,1,1,0,0,1.672,mixed;mod-3px;sym-CODE128;lowcontrast;damaged;rot-small;mod-5px+;sym-QR;dpm;rot-free;sym-CODE39;printdefect;sym-EAN13;sym-ITF;dirty;curved;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n11;img-ok
c000106_3,2stage,3,1,1,0,0,57.634,mixed;clutter-falsepattern;mod-5px+;sym-QR;rot-small;sym-EAN13;lowcontrast;damaged;glare;shadow;sym-EAN_13;sym-QR_CODE;n3;img-ok
c000110_1,2stage,1,1,1,0,0,6.016,mixed;mod-3px;sym-CODE39;rot-small;dirty;overexposed;sym-CODE_39;n1;img-ok
c000114_1,2stage,1,1,1,0,0,43.920,mixed;mod-5px+;sym-ITF;inverted;rot-ortho;quietzone;motion;n1;img-ok
c000117_7,2stage,7,4,4,0,0,47.775,mixed;clutter-falsepattern;mod-3px;sym-CODE128;inverted;rot-small;perspective-strong;sym-CODE39;printdefect;damaged;sym-EAN13;mod-5px+;sym-QR;dirty;underexposed;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n7;img-ok
c000120_1,2stage,1,1,1,0,0,286.008,mixed;clutter-warehouse;mod-5px+;sym-CODE128;inverted;damaged;rot-small;perspective-strong;underexposed;sym-CODE_128;n1;img-ok
c000121_6,2stage,6,1,1,0,0,1.893,mixed;clutter-falsepattern;mod-3px;sym-CODE39;lowcontrast;printdefect;sym-CODE128;rot-small;mod-5px+;sym-QR;sym-EAN13;dirty;overexposed;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n6;img-ok
c000122_5,2stage,5,3,3,0,0,146.394,mixed;mod-3px;sym-QR;sym-CODE128;inverted;sym-ITF;lowcontrast;damaged;rot-free;mod-5px+;dpm;printdefect;perspective-strong;underexposed;sym-CODE_128;sym-QR_CODE;n5;img-ok
c000123_4,2stage,4,2,2,0,0,44.587,mixed;mod-3px;sym-ITF;lowcontrast;inverted;rot-free;sym-CODE128;rot-small;sym-CODE39;quietzone;sym-CODE_128;sym-CODE_39;n4;img-ok
c000125_5,2stage,5,1,1,0,0,6.042,mixed;clutter-warehouse;mod-3px;sym-CODE128;lowcontrast;printdefect;rot-ortho;mod-5px+;sym-EAN13;rot-free;sym-QR;noise;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n5;img-ok
c000126_3,2stage,3,2,2,0,0,41.409,mixed;clutter-falsepattern;mod-5px+;sym-CODE128;lowcontrast;mod-3px;rot-free;printdefect;curved;sym-CODE_128;n3;img-ok
c000127_1,2stage,1,1,1,0,0,20.310,mixed;clutter-label;mod-3px;sym-CODE128;perspective;shadow;underexposed;sym-CODE_128;n1;img-ok
c000128_2,2stage,2,1,1,0,0,7.904,mixed;mod-5px+;sym-EAN13;lowcontrast;sym-QR;rot-free;glare;sym-EAN_13;sym-QR_CODE;n2;img-ok
c000129_3,2stage,3,2,2,0,0,1.452,mixed;mod-5px+;sym-CODE39;mod-3px;rot-small;sym-QR;glare;underexposed;sym-CODE_39;sym-QR_CODE;n3;img-ok
c000130_1,2stage,1,1,1,0,0,13.773,mixed;mod-5px+;sym-QR;rot-free;underexposed;sym-QR_CODE;n1;img-ok
c000131_1,2stage,1,1,1,0,0,1.369,mixed;clutter-falsepattern;mod-5px+;sym-EAN13;printdefect;curved;sym-EAN_13;n1;img-ok
c000133_3,2stage,3,1,1,0,0,2.226,mixed;mod-5px+;sym-QR;lowcontrast;perspective;inverted;quietzone;glare;sym-QR_CODE;n3;img-ok
c000134_1,2stage,1,1,1,0,0,8.850,mixed;mod-3px;sym-CODE128;lowcontrast;noise;sym-CODE_128;n1;img-ok
c000135_1,2stage,1,1,1,0,0,197.855,mixed;clutter-falsepattern;mod-5px+;sym-CODE39;inverted;printdefect;perspective;glare;underexposed;sym-CODE_39;n1;img-ok
c000138_1,2stage,1,1,1,0,0,1.684,mixed;clutter-warehouse;mod-5px+;sym-QR;rot-free;curved;sym-QR_CODE;n1;img-ok
c000139_2,2stage,2,1,1,0,0,81.611,mixed;clutter-falsepattern;mod-3px;sym-CODE39;lowcontrast;damaged;rot-small;sym-ITF;perspective-strong;underexposed;sym-CODE_39;n2;img-ok
c000141_3,2stage,3,1,1,0,0,4.496,mixed;clutter-falsepattern;mod-3px;sym-QR;lowcontrast;damaged;sym-ITF;inverted;printdefect;shadow;sym-QR_CODE;n3;img-ok
c000143_1,2stage,1,1,1,0,0,23.200,mixed;clutter-label;mod-5px+;sym-CODE39;damaged;rot-free;perspective;motion;shadow;noise;sym-CODE_39;n1;img-ok
c000144_1,2stage,1,1,1,0,0,3.477,mixed;clutter-label;mod-5px+;sym-QR;curved;sym-QR_CODE;n1;img-ok
c000145_6,2stage,6,1,1,0,0,2.725,mixed;clutter-warehouse;mod-3px;sym-QR;inverted;rot-small;sym-CODE128;lowcontrast;sym-ITF;perspective-strong;sym-CODE39;mod-5px+;dirty;glare;overexposed;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n6;img-ok
c000147_2,2stage,2,0,0,0,0,505.142,mixed;mod-5px+;sym-EAN13;lowcontrast;sym-ITF;rot-small;perspective-strong;curved;glare;noise-strong;sym-EAN_13;n2;img-ok
c000148_1,2stage,1,1,1,0,0,24.184,mixed;mod-5px+;sym-QR;defocus;underexposed;noise;sym-QR_CODE;n1;img-ok
c000149_6,2stage,6,2,2,0,0,7.638,mixed;mod-5px+;sym-QR;rot-ortho;mod-3px;sym-CODE39;damaged;perspective;sym-ITF;rot-small;sym-CODE128;printdefect;rot-free;sym-EAN13;curved;glare;underexposed;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n6;img-ok
c000150_2,2stage,2,1,1,0,0,3.707,mixed;clutter-falsepattern;mod-5px+;sym-EAN13;damaged;rot-ortho;mod-3px;sym-CODE128;dirty;curved;overexposed;sym-CODE_128;sym-EAN_13;n2;img-ok
c000151_1,2stage,1,1,1,0,0,12.636,mixed;mod-5px+;sym-QR;rot-free;shadow;noise-strong;sym-QR_CODE;n1;img-ok
c000153_11,2stage,11,1,1,0,0,1.941,mixed;mod-3px;sym-EAN13;damaged;rot-ortho;mod-5px+;sym-QR;rot-free;rot-small;lowcontrast;perspective;sym-CODE128;quietzone;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n11;img-ok
c000154_1,2stage,1,0,0,0,0,259.159,mixed;mod-3px;sym-QR;dirty;underexposed;noise;sym-QR_CODE;n1;img-ok
c000155_2,2stage,2,1,1,0,0,23.912,mixed;clutter-label;mod-3px;sym-QR;rot-free;perspective;lowcontrast;inverted;rot-ortho;overexposed;sym-QR_CODE;n2;img-ok
c000158_2,2stage,2,1,1,0,0,26.694,mixed;mod-5px+;sym-EAN13;rot-small;mod-3px;sym-ITF;glare;shadow;sym-EAN_13;n2;img-ok
c000159_1,2stage,1,0,0,0,0,476.190,mixed;clutter-warehouse;mod-3px;sym-QR;rot-small;quietzone;curved;noise-strong;sym-QR_CODE;n1;img-ok
c000162_8,2stage,8,3,3,0,0,5.723,mixed;clutter-falsepattern;mod-3px;sym-CODE128;lowcontrast;rot-small;sym-ITF;mod-5px+;sym-QR;damaged;rot-free;sym-EAN13;curved;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n8;img-ok
c000163_3,2stage,3,1,1,0,0,1.661,mixed;mod-5px+;sym-ITF;sym-QR;rot-free;mod-3px;printdefect;rot-ortho;curved;overexposed;sym-QR_CODE;n3;img-ok
c000164_3,2stage,3,1,1,0,0,1.626,mixed;mod-5px+;sym-EAN13;lowcontrast;perspective;mod-3px;sym-CODE128;printdefect;rot-free;quietzone;curved;glare;sym-CODE_128;sym-EAN_13;n3;img-ok
c000167_6,2stage,6,2,2,0,0,21.381,mixed;clutter-label;mod-5px+;sym-QR;dpm;rot-ortho;lowcontrast;printdefect;inverted;sym-EAN13;rot-small;perspective;dirty;noise;sym-EAN_13;sym-QR_CODE;n6;img-ok
c000168_1,2stage,1,0,0,0,0,1105.129,mixed;mod-5px+;sym-ITF;lowcontrast;inverted;rot-free;shadow;underexposed;n1;img-ok
c000172_6,2stage,6,2,2,0,0,1.703,mixed;clutter-label;mod-3px;sym-QR;perspective;sym-ITF;mod-5px+;rot-free;sym-CODE128;rot-ortho;lowcontrast;overexposed;sym-CODE_128;sym-QR_CODE;n6;img-ok
c000173_1,2stage,1,1,1,0,0,132.931,mixed;clutter-falsepattern;mod-3px;sym-CODE128;rot-small;dirty;shadow;underexposed;sym-CODE_128;n1;img-ok
c000174_1,2stage,1,1,1,0,0,25.588,mixed;mod-3px;sym-CODE128;dirty;glare;underexposed;sym-CODE_128;n1;img-ok
c000176_3,2stage,3,1,1,0,0,1.686,mixed;clutter-falsepattern;mod-5px+;sym-EAN13;lowcontrast;sym-QR;inverted;perspective-strong;mod-3px;rot-small;overexposed;sym-EAN_13;sym-QR_CODE;n3;img-ok
c000177_1,2stage,1,0,0,0,0,317.883,mixed;clutter-label;mod-3px;sym-ITF;lowcontrast;rot-free;dirty;shadow;n1;img-ok
c000178_2,2stage,2,1,1,0,0,53.443,mixed;clutter-warehouse;mod-3px;sym-EAN13;lowcontrast;printdefect;rot-small;sym-QR;quietzone;overexposed;noise;sym-EAN_13;sym-QR_CODE;n2;img-ok
c000179_2,2stage,2,2,2,0,0,941.577,mixed;mod-3px;sym-CODE128;sym-ITF;lowcontrast;inverted;damaged;quietzone;shadow;underexposed;sym-CODE_128;n2;img-ok
c000180_2,2stage,2,1,1,0,0,8.082,mixed;clutter-falsepattern;mod-3px;sym-CODE128;inverted;rot-free;quietzone;sym-CODE_128;n2;img-ok
c000181_1,2stage,1,0,0,0,0,118.577,mixed;mod-5px+;sym-QR;lowcontrast;dirty;sym-QR_CODE;n1;img-ok
c000182_3,2stage,3,1,1,0,0,1.608,mixed;mod-5px+;sym-EAN13;lowcontrast;sym-ITF;perspective;mod-3px;sym-CODE128;rot-ortho;shadow;sym-CODE_128;sym-EAN_13;n3;img-ok
c000183_4,2stage,4,3,3,0,0,22.383,mixed;mod-3px;sym-CODE39;lowcontrast;printdefect;rot-free;mod-5px+;sym-QR;rot-ortho;inverted;quietzone;dirty;shadow;sym-CODE_39;sym-QR_CODE;n4;img-ok
c000184_2,2stage,2,1,1,0,0,12.842,mixed;clutter-label;mod-3px;sym-CODE128;mod-5px+;sym-QR;lowcontrast;noise;sym-CODE_128;sym-QR_CODE;n2;img-ok
c000186_3,2stage,3,3,3,0,0,20.618,mixed;mod-5px+;sym-QR;mod-3px;rot-small;sym-CODE39;lowcontrast;shadow;underexposed;sym-CODE_39;sym-QR_CODE;n3;img-ok
c000187_2,2stage,2,1,1,0,0,49.102,mixed;mod-5px+;sym-CODE128;inverted;sym-QR;rot-free;overexposed;sym-CODE_128;sym-QR_CODE;n2;img-ok
c000189_1,2stage,1,1,1,0,0,43.661,mixed;mod-3px;sym-CODE128;lowcontrast;inverted;overexposed;sym-CODE_128;n1;img-ok
c000190_1,2stage,1,1,1,0,0,42.037,mixed;clutter-falsepattern;mod-5px+;sym-QR;inverted;dirty;noise;sym-QR_CODE;n1;img-ok
c000191_1,2stage,1,1,1,0,0,6.747,mixed;mod-5px+;sym-QR;lowcontrast;perspective;defocus;underexposed;sym-QR_CODE;n1;img-ok
c000192_3,2stage,3,1,1,0,0,28.183,mixed;mod-3px;sym-QR;rot-small;mod-5px+;inverted;dirty;glare;noise;sym-QR_CODE;n3;img-ok
c000194_1,2stage,1,0,0,0,0,431.154,mixed;mod-3px;sym-QR;lowcontrast;damaged;rot-ortho;perspective;shadow;sym-QR_CODE;n1;img-ok
c000195_3,2stage,3,2,2,0,0,48.884,mixed;mod-3px;sym-CODE128;lowcontrast;perspective-strong;sym-ITF;printdefect;rot-small;mod-5px+;sym-QR;inverted;curved;underexposed;sym-CODE_128;sym-QR_CODE;n3;img-ok
c000197_3,2stage,3,2,2,0,0,20.652,mixed;mod-3px;sym-QR;rot-small;perspective;mod-5px+;lowcontrast;sym-EAN13;shadow;noise;sym-EAN_13;sym-QR_CODE;n3;img-ok
c000199_2,2stage,2,1,1,0,0,4.964,mixed;mod-3px;sym-CODE39;sym-QR;dpm;rot-small;dirty;glare;underexposed;sym-CODE_39;sym-QR_CODE;n2;img-ok
c000201_4,2stage,4,4,4,0,0,1.894,mixed;clutter-warehouse;mod-5px+;sym-EAN13;lowcontrast;sym-QR;mod-3px;sym-ITF;perspective;rot-ortho;quietzone;sym-EAN_13;sym-QR_CODE;n4;img-ok
c000202_1,2stage,1,1,1,0,0,2.125,mixed;mod-3px;sym-ITF;curved;underexposed;n1;img-ok
c000204_2,2stage,2,1,1,0,0,100.070,mixed;mod-3px;sym-CODE128;printdefect;rot-free;sym-QR;rot-small;glare;sym-CODE_128;sym-QR_CODE;n2;img-ok
c000205_1,2stage,1,1,1,0,0,3.713,mixed;clutter-warehouse;mod-5px+;sym-QR;quietzone;curved;overexposed;sym-QR_CODE;n1;img-ok
c000206_3,2stage,3,1,1,0,0,6.223,mixed;clutter-falsepattern;mod-5px+;sym-ITF;mod-3px;sym-CODE128;lowcontrast;inverted;damaged;rot-free;dirty;noise;sym-CODE_128;n3;img-ok
c000207_2,2stage,2,1,1,0,0,892.508,mixed;mod-3px;sym-CODE39;lowcontrast;rot-ortho;mod-5px+;sym-EAN13;damaged;dirty;motion;noise-strong;sym-CODE_39;sym-EAN_13;n2;img-ok
c000209_7,2stage,7,1,1,0,0,2.505,mixed;clutter-falsepattern;mod-5px+;sym-QR;dpm;rot-free;mod-3px;sym-ITF;lowcontrast;damaged;sym-CODE128;rot-small;glare;sym-CODE_128;sym-QR_CODE;n7;img-ok
c000211_1,2stage,1,1,1,0,0,53.670,mixed;mod-3px;sym-CODE128;damaged;rot-ortho;motion;curved;noise-strong;sym-CODE_128;n1;img-ok
c000213_6,2stage,6,2,2,0,0,11.042,mixed;mod-5px+;sym-EAN13;lowcontrast;inverted;perspective;rot-small;sym-QR;rot-free;damaged;shadow;noise;sym-EAN_13;sym-QR_CODE;n6;img-ok
c000214_1,2stage,1,1,1,0,0,66.417,mixed;clutter-warehouse;mod-3px;sym-CODE39;perspective-strong;glare;noise-strong;sym-CODE_39;n1;img-ok
c000217_2,2stage,2,1,1,0,0,2.205,mixed;clutter-falsepattern;mod-5px+;sym-QR;mod-3px;sym-CODE128;rot-free;quietzone;overexposed;sym-CODE_128;sym-QR_CODE;n2;img-ok
c000218_2,2stage,2,1,1,0,0,2.195,mixed;mod-3px;sym-QR;damaged;sym-CODE128;perspective;glare;sym-CODE_128;sym-QR_CODE;n2;img-ok
c000219_3,2stage,3,1,1,0,0,3.380,mixed;mod-3px;sym-CODE128;mod-5px+;damaged;rot-small;sym-QR;curved;sym-CODE_128;sym-QR_CODE;n3;img-ok
c000220_2,2stage,2,1,1,0,0,833.777,mixed;clutter-label;mod-3px;sym-CODE39;sym-QR;dirty;shadow;sym-CODE_39;sym-QR_CODE;n2;img-ok
c000221_3,2stage,3,1,1,0,0,22.515,mixed;clutter-falsepattern;mod-3px;sym-CODE128;rot-free;sym-EAN13;inverted;rot-small;mod-5px+;lowcontrast;noise;sym-CODE_128;sym-EAN_13;n3;img-ok
c000222_1,2stage,1,0,0,0,0,208.175,mixed;clutter-label;mod-3px;sym-EAN13;lowcontrast;damaged;rot-ortho;glare;shadow;overexposed;sym-EAN_13;n1;img-ok
c000223_1,2stage,1,1,1,0,0,11.908,mixed;mod-5px+;sym-QR;rot-small;noise;sym-QR_CODE;n1;img-ok
c000224_1,2stage,1,1,1,0,0,85.981,mixed;mod-3px;sym-CODE39;lowcontrast;damaged;glare;noise;sym-CODE_39;n1;img-ok
