file,path,expected,found,text_ok,misdecode,dup,ms,tags
c000910_1,2stage,1,1,1,0,0,28.043,mixed;clutter-warehouse;mod-3px;sym-QR;lowcontrast;inverted;damaged;quietzone;overexposed;sym-QR_CODE;n1;img-ok
c000911_5,2stage,5,2,2,0,0,1.480,mixed;clutter-label;mod-5px+;sym-EAN13;damaged;sym-QR;rot-free;rot-small;mod-3px;sym-CODE39;lowcontrast;underexposed;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n5;img-ok
c000912_1,2stage,1,0,0,0,0,343.060,mixed;clutter-label;mod-5px+;sym-ITF;rot-small;glare;underexposed;n1;img-ok
c000915_1,2stage,1,1,1,0,0,1.459,mixed;mod-5px+;sym-EAN13;rot-small;glare;sym-EAN_13;n1;img-ok
c000916_3,2stage,3,1,1,0,0,166.631,mixed;mod-5px+;sym-CODE128;inverted;mod-3px;sym-QR;lowcontrast;damaged;rot-ortho;perspective-strong;rot-free;shadow;sym-CODE_128;sym-QR_CODE;n3;img-ok
c000917_1,2stage,1,1,1,0,0,4.160,mixed;clutter-warehouse;mod-3px;sym-ITF;lowcontrast;damaged;rot-small;quietzone;overexposed;n1;img-ok
c000918_1,2stage,1,1,1,0,0,6.683,mixed;clutter-warehouse;mod-3px;sym-CODE128;damaged;curved;noise-strong;sym-CODE_128;n1;img-ok
c000919_10,2stage,10,3,3,0,0,36.037,mixed;clutter-falsepattern;mod-3px;sym-CODE128;lowcontrast;printdefect;mod-5px+;sym-QR;dpm;perspective-strong;rot-ortho;sym-EAN13;inverted;sym-CODE39;rot-small;sym-ITF;rot-free;damaged;underexposed;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n10;img-ok
c000923_1,2stage,1,1,1,0,0,15.888,mixed;mod-5px+;sym-QR;lowcontrast;perspective;quietzone;sym-QR_CODE;n1;img-ok
c000924_1,2stage,1,1,1,0,0,38.733,mixed;clutter-label;mod-5px+;sym-EAN13;printdefect;rot-ortho;dirty;underexposed;sym-EAN_13;n1;img-ok
c000925_3,2stage,3,2,2,0,0,6.163,mixed;clutter-falsepattern;mod-3px;sym-QR;lowcontrast;mod-5px+;rot-small;perspective;quietzone;noise;sym-QR_CODE;n3;img-ok
c000926_1,2stage,1,1,1,0,0,12.650,mixed;mod-5px+;sym-EAN13;damaged;dirty;underexposed;sym-EAN_13;n1;img-ok
c000927_1,2stage,1,1,1,0,0,18.343,mixed;mod-3px;sym-ITF;rot-free;curved;overexposed;n1;img-ok
c000928_3,2stage,3,2,2,0,0,200.012,mixed;clutter-label;mod-3px;sym-CODE128;inverted;rot-small;perspective-strong;mod-5px+;sym-CODE39;sym-EAN13;lowcontrast;damaged;quietzone;sym-CODE_128;sym-CODE_39;sym-EAN_13;n3;img-ok
c000931_6,2stage,6,1,1,0,0,77.172,mixed;mod-3px;sym-ITF;damaged;rot-free;sym-CODE128;sym-EAN13;rot-small;inverted;perspective;mod-5px+;sym-QR;dirty;shadow;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n6;img-ok
c000933_1,2stage,1,1,1,0,0,7.291,mixed;clutter-label;mod-3px;sym-ITF;quietzone;n1;img-ok
c000937_2,2stage,2,1,1,0,0,223.260,mixed;clutter-warehouse;mod-3px;sym-QR;rot-small;sym-CODE128;inverted;printdefect;curved;glare;underexposed;sym-CODE_128;sym-QR_CODE;n2;img-ok
c000938_1,2stage,1,1,1,0,0,40.027,mixed;clutter-falsepattern;mod-3px;sym-CODE128;glare;underexposed;sym-CODE_128;n1;img-ok
c000939_1,2stage,1,0,0,0,0,281.379,mixed;mod-5px+;sym-ITF;lowcontrast;perspective;dirty;defocus;noise;n1;img-ok
c000940_3,2stage,3,1,1,0,0,3.666,mixed;clutter-warehouse;mod-5px+;sym-CODE128;rot-free;sym-QR;lowcontrast;inverted;rot-small;perspective;sym-CODE39;printdefect;curved;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n3;img-ok
c000943_5,2stage,5,2,2,0,0,1.501,mixed;mod-3px;sym-CODE128;mod-5px+;sym-EAN13;lowcontrast;printdefect;sym-QR;rot-small;dirty;shadow;overexposed;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n5;img-ok
c000944_1,2stage,1,1,1,0,0,10.191,mixed;mod-5px+;sym-QR;shadow;sym-QR_CODE;n1;img-ok
c000945_1,2stage,1,1,1,0,0,346.848,mixed;mod-5px+;sym-CODE128;lowcontrast;inverted;dirty;glare;sym-CODE_128;n1;img-ok
c000947_1,2stage,1,1,1,0,0,4.637,mixed;mod-3px;sym-QR;underexposed;sym-QR_CODE;n1;img-ok
c000949_1,2stage,1,1,1,0,0,16.403,mixed;mod-5px+;sym-QR;inverted;rot-small;quietzone;overexposed;noise;sym-QR_CODE;n1;img-ok
c000950_5,2stage,5,1,1,0,0,1.713,mixed;clutter-label;mod-3px;sym-ITF;sym-CODE128;inverted;rot-ortho;sym-EAN13;lowcontrast;rot-free;sym-QR;rot-small;curved;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n5;img-ok
c000951_1,2stage,1,1,1,0,0,20.166,mixed;mod-3px;sym-CODE128;lowcontrast;dirty;glare;sym-CODE_128;n1;img-ok
c000952_2,2stage,2,2,2,0,0,25.041,mixed;mod-5px+;sym-EAN13;rot-ortho;sym-QR;lowcontrast;curved;shadow;sym-EAN_13;sym-QR_CODE;n2;img-ok
c000954_4,2stage,4,1,1,0,0,10.278,mixed;mod-3px;sym-ITF;mod-5px+;sym-EAN13;lowcontrast;sym-QR;inverted;rot-free;noise;sym-EAN_13;sym-QR_CODE;n4;img-ok
c000955_4,2stage,4,1,1,0,0,1.410,mixed;clutter-warehouse;mod-3px;sym-CODE128;mod-5px+;sym-QR;lowcontrast;inverted;dpm;damaged;dirty;underexposed;sym-CODE_128;sym-QR_CODE;n4;img-ok
c000958_1,2stage,1,1,1,0,0,33.901,mixed;mod-5px+;sym-QR;lowcontrast;damaged;rot-free;curved;sym-QR_CODE;n1;img-ok
c000959_4,2stage,4,2,2,0,0,1.597,mixed;clutter-falsepattern;mod-5px+;sym-QR;mod-3px;sym-ITF;rot-ortho;rot-free;perspective;sym-CODE128;inverted;damaged;overexposed;sym-CODE_128;sym-QR_CODE;n4;img-ok
c000961_2,2stage,2,2,2,0,0,2.025,mixed;mod-5px+;sym-QR;sym-CODE128;damaged;overexposed;sym-CODE_128;sym-QR_CODE;n2;img-ok
c000962_6,2stage,6,2,2,0,0,14.885,mixed;clutter-label;mod-3px;sym-ITF;rot-small;mod-5px+;sym-QR;sym-CODE39;inverted;lowcontrast;rot-ortho;sym-CODE128;damaged;glare;underexposed;noise;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n6;img-ok
c000963_5,2stage,5,3,3,0,0,9.804,mixed;mod-5px+;sym-QR;rot-ortho;mod-3px;sym-CODE39;perspective;sym-CODE128;sym-EAN13;rot-small;noise;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n5;img-ok
c000964_1,2stage,1,1,1,0,0,1.618,mixed;clutter-warehouse;mod-3px;sym-ITF;printdefect;rot-ortho;overexposed;n1;img-ok
c000965_4,2stage,4,3,3,0,0,6.467,mixed;mod-5px+;sym-QR;lowcontrast;dpm;rot-ortho;mod-3px;sym-ITF;rot-small;noise-strong;sym-QR_CODE;n4;img-ok
c000967_1,2stage,1,1,1,0,0,10.556,mixed;mod-5px+;sym-QR;lowcontrast;perspective;defocus;motion;shadow;sym-QR_CODE;n1;img-ok
c000968_1,2stage,1,1,1,0,0,167.638,mixed;mod-3px;sym-CODE128;inverted;damaged;quietzone;curved;sym-CODE_128;n1;img-ok
c000969_1,2stage,1,1,1,0,0,2.657,mixed;clutter-label;mod-3px;sym-ITF;defocus;overexposed;n1;img-ok
c000970_1,2stage,1,1,1,0,0,384.995,mixed;clutter-warehouse;mod-5px+;sym-CODE39;lowcontrast;inverted;rot-free;quietzone;sym-CODE_39;n1;img-ok
c000972_3,2stage,3,1,1,0,0,3.613,mixed;mod-5px+;sym-QR;printdefect;rot-ortho;lowcontrast;rot-small;mod-3px;sym-CODE128;rot-free;curved;sym-CODE_128;sym-QR_CODE;n3;img-ok
c000974_3,2stage,3,1,1,0,0,5.762,mixed;clutter-falsepattern;mod-3px;sym-ITF;rot-ortho;mod-5px+;sym-QR;lowcontrast;sym-CODE128;damaged;perspective-strong;quietzone;noise-strong;sym-CODE_128;sym-QR_CODE;n3;img-ok
c000979_2,2stage,2,2,2,0,0,11.825,mixed;mod-3px;sym-QR;rot-free;mod-5px+;printdefect;quietzone;sym-QR_CODE;n2;img-ok
c000980_1,2stage,1,1,1,0,0,1.934,mixed;mod-5px+;sym-CODE128;printdefect;overexposed;sym-CODE_128;n1;img-ok
c000981_11,2stage,11,1,1,0,0,3.855,mixed;clutter-label;mod-3px;sym-CODE128;damaged;sym-ITF;printdefect;rot-small;mod-5px+;sym-QR;lowcontrast;rot-free;perspective;sym-EAN13;dirty;curved;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n11;img-ok
c000982_1,2stage,1,1,1,0,0,80.582,mixed;mod-5px+;sym-CODE39;lowcontrast;quietzone;sym-CODE_39;n1;img-ok
c000983_1,2stage,1,1,1,0,0,1.223,mixed;mod-5px+;sym-CODE39;printdefect;quietzone;sym-CODE_39;n1;img-ok
c000984_1,2stage,1,1,1,0,0,6.200,mixed;mod-5px+;sym-QR;damaged;rot-small;curved;glare;sym-QR_CODE;n1;img-ok
c000987_1,2stage,1,1,1,0,0,23.150,mixed;mod-5px+;sym-QR;dirty;shadow;noise;sym-QR_CODE;n1;img-ok
c000988_1,2stage,1,1,1,0,0,33.120,mixed;mod-3px;sym-CODE128;printdefect;rot-free;perspective;curved;glare;underexposed;sym-CODE_128;n1;img-ok
c000990_1,2stage,1,0,0,0,0,85.958,mixed;mod-3px;sym-QR;lowcontrast;underexposed;sym-QR_CODE;n1;img-ok
c000991_2,2stage,2,2,2,0,0,303.255,mixed;clutter-falsepattern;mod-5px+;sym-CODE128;printdefect;perspective-strong;sym-EAN13;rot-small;quietzone;dirty;underexposed;sym-CODE_128;sym-EAN_13;n2;img-ok
c000993_6,2stage,6,1,1,0,0,6.044,mixed;clutter-warehouse;mod-5px+;sym-QR;rot-free;perspective;lowcontrast;inverted;printdefect;mod-3px;sym-CODE128;quietzone;overexposed;sym-CODE_128;sym-QR_CODE;n6;img-ok
c000995_1,2stage,1,1,1,0,0,1.596,mixed;clutter-falsepattern;mod-5px+;sym-EAN13;quietzone;overexposed;sym-EAN_13;n1;img-ok
c000997_2,2stage,2,1,1,0,0,5.955,mixed;clutter-label;mod-5px+;sym-EAN13;damaged;sym-QR;dpm;underexposed;noise;sym-EAN_13;sym-QR_CODE;n2;img-ok
c000999_1,2stage,1,0,0,0,0,418.146,mixed;clutter-label;mod-5px+;sym-QR;damaged;quietzone;glare;noise-strong;sym-QR_CODE;n1;img-ok
c001001_1,2stage,1,1,1,0,0,1.898,mixed;mod-5px+;sym-CODE128;shadow;sym-CODE_128;n1;img-ok
c001002_3,2stage,3,1,1,0,0,8.156,mixed;clutter-warehouse;mod-5px+;sym-EAN13;lowcontrast;mod-3px;sym-CODE39;perspective;sym-CODE128;dirty;curved;sym-CODE_128;sym-CODE_39;sym-EAN_13;n3;img-ok
c001003_7,2stage,7,2,2,0,0,18.132,mixed;mod-3px;sym-CODE128;inverted;rot-free;rot-small;sym-CODE39;damaged;mod-5px+;sym-QR;rot-ortho;sym-EAN13;quietzone;dirty;overexposed;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n7;img-ok
c001004_1,2stage,1,0,0,0,0,198.702,mixed;clutter-label;mod-5px+;sym-QR;lowcontrast;perspective;underexposed;noise;sym-QR_CODE;n1;img-ok
c001005_1,2stage,1,1,1,0,0,4.212,mixed;mod-5px+;sym-CODE128;damaged;rot-small;overexposed;sym-CODE_128;n1;img-ok
c001007_3,2stage,3,2,2,0,0,1.288,mixed;mod-5px+;sym-QR;rot-ortho;sym-EAN13;printdefect;mod-3px;sym-ITF;inverted;quietzone;sym-EAN_13;sym-QR_CODE;n3;img-ok
c001008_5,2stage,5,1,1,0,0,11.288,mixed;mod-3px;sym-CODE39;printdefect;damaged;mod-5px+;sym-EAN13;rot-small;sym-QR;lowcontrast;inverted;perspective;sym-CODE128;underexposed;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n5;img-ok
c001009_2,2stage,2,1,1,0,0,6.600,mixed;mod-3px;sym-CODE128;mod-5px+;sym-QR;quietzone;sym-CODE_128;sym-QR_CODE;n2;img-ok
c001011_1,2stage,1,0,0,0,0,161.772,mixed;mod-5px+;sym-QR;printdefect;rot-ortho;perspective-strong;glare;sym-QR_CODE;n1;img-ok
c001013_3,2stage,3,1,1,0,0,6.338,mixed;clutter-label;mod-3px;sym-ITF;lowcontrast;sym-CODE128;sym-QR;quietzone;noise;sym-CODE_128;sym-QR_CODE;n3;img-ok
c001014_1,2stage,1,1,1,0,0,6.635,mixed;clutter-falsepattern;mod-3px;sym-CODE39;quietzone;noise;sym-CODE_39;n1;img-ok
c001015_2,2stage,2,1,1,0,0,428.190,mixed;clutter-label;mod-5px+;sym-QR;inverted;damaged;mod-3px;rot-small;curved;glare;sym-QR_CODE;n2;img-ok
c001016_2,2stage,2,0,0,0,0,142.327,mixed;mod-3px;sym-QR;lowcontrast;mod-5px+;rot-ortho;perspective-strong;dirty;sym-QR_CODE;n2;img-ok
c001021_1,2stage,1,1,1,0,0,8.978,mixed;mod-5px+;sym-QR;rot-free;curved;sym-QR_CODE;n1;img-ok
c001022_2,2stage,2,2,2,0,0,9.024,mixed;mod-3px;sym-QR;mod-5px+;shadow;sym-QR_CODE;n2;img-ok
c001026_4,2stage,4,1,1,0,0,1.805,mixed;clutter-label;mod-3px;sym-ITF;printdefect;rot-small;sym-CODE39;perspective;mod-5px+;sym-QR;rot-ortho;dirty;curved;shadow;sym-CODE_39;sym-QR_CODE;n4;img-ok
c001028_3,2stage,3,2,2,0,0,38.437,mixed;mod-3px;sym-CODE128;damaged;rot-ortho;sym-EAN13;inverted;mod-5px+;perspective-strong;underexposed;sym-CODE_128;sym-EAN_13;n3;img-ok
c001029_1,2stage,1,0,0,0,0,347.985,mixed;mod-3px;sym-QR;perspective;dirty;glare;underexposed;sym-QR_CODE;n1;img-ok
c001030_4,2stage,4,1,1,0,0,6.259,mixed;clutter-label;mod-5px+;sym-CODE128;inverted;sym-EAN13;printdefect;rot-free;mod-3px;quietzone;noise-strong;sym-CODE_128;sym-EAN_13;n4;img-ok
c001031_3,2stage,3,1,1,0,0,2.045,mixed;clutter-falsepattern;mod-5px+;sym-CODE128;mod-3px;lowcontrast;inverted;rot-small;perspective;rot-free;quietzone;overexposed;sym-CODE_128;n3;img-ok
c001034_1,2stage,1,1,1,0,0,39.873,mixed;mod-5px+;sym-QR;inverted;printdefect;rot-small;quietzone;sym-QR_CODE;n1;img-ok
c001035_1,2stage,1,1,1,0,0,40.764,mixed;mod-3px;sym-ITF;lowcontrast;damaged;glare;overexposed;n1;img-ok
c001037_4,2stage,4,2,2,0,0,2.280,mixed;mod-3px;sym-CODE39;mod-5px+;sym-CODE128;lowcontrast;rot-ortho;sym-QR;rot-small;sym-ITF;dirty;glare;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n4;img-ok
c001038_6,2stage,6,1,1,0,0,1.655,mixed;mod-3px;sym-CODE39;lowcontrast;rot-ortho;mod-5px+;sym-QR;dpm;inverted;damaged;sym-CODE128;underexposed;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n6;img-ok
c001040_9,2stage,9,2,2,0,0,1.952,mixed;mod-3px;sym-QR;inverted;rot-free;mod-5px+;sym-EAN13;printdefect;perspective;damaged;rot-small;sym-CODE128;sym-CODE39;lowcontrast;dirty;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n9;img-ok
c001041_2,2stage,2,2,2,0,0,16.596,mixed;mod-3px;sym-QR;mod-5px+;sym-EAN13;rot-small;perspective;curved;underexposed;sym-EAN_13;sym-QR_CODE;n2;img-ok
c001042_1,2stage,1,1,1,0,0,8.026,mixed;clutter-warehouse;mod-3px;sym-ITF;quietzone;curved;n1;img-ok
c001047_2,2stage,2,2,2,0,0,65.210,mixed;mod-3px;sym-CODE128;mod-5px+;sym-ITF;lowcontrast;glare;sym-CODE_128;n2;img-ok
c001048_6,2stage,6,1,1,0,0,1.959,mixed;clutter-label;mod-5px+;sym-QR;damaged;mod-3px;sym-CODE39;sym-CODE128;rot-ortho;inverted;printdefect;lowcontrast;rot-free;sym-EAN13;perspective;dirty;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n6;img-ok
c001052_3,2stage,3,1,1,0,0,12.919,mixed;mod-3px;sym-CODE128;lowcontrast;rot-small;mod-5px+;sym-QR;rot-free;damaged;shadow;underexposed;sym-CODE_128;sym-QR_CODE;n3;img-ok
c001053_1,2stage,1,0,0,0,0,1200.821,mixed;mod-3px;sym-CODE128;lowcontrast;inverted;rot-ortho;curved;shadow;underexposed;sym-CODE_128;n1;img-ok
c001055_6,2stage,6,2,2,0,0,3.658,mixed;clutter-falsepattern;mod-3px;sym-CODE39;lowcontrast;damaged;rot-free;mod-5px+;sym-CODE128;perspective;sym-QR;printdefect;rot-small;underexposed;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n6;img-ok
c001057_1,2stage,1,0,0,0,0,354.382,mixed;mod-5px+;sym-QR;dpm;rot-ortho;dirty;sym-QR_CODE;n1;img-ok
c001059_1,2stage,1,1,1,0,0,4.925,mixed;mod-3px;sym-QR;glare;sym-QR_CODE;n1;img-ok
c001060_1,2stage,1,0,0,0,0,405.864,mixed;mod-3px;sym-ITF;lowcontrast;rot-small;perspective;quietzone;glare;shadow;n1;img-ok
c001061_4,2stage,4,3,3,0,0,2.883,mixed;clutter-label;mod-5px+;sym-QR;rot-small;mod-3px;sym-ITF;lowcontrast;damaged;rot-ortho;rot-free;quietzone;curved;sym-QR_CODE;n4;img-ok
c001063_3,2stage,3,1,1,0,0,1.251,mixed;clutter-label;mod-5px+;sym-QR;inverted;rot-ortho;perspective;sym-EAN13;rot-free;lowcontrast;quietzone;curved;sym-EAN_13;sym-QR_CODE;n3;img-ok
c001064_3,2stage,3,2,2,0,0,2.504,mixed;clutter-warehouse;mod-5px+;sym-QR;rot-free;mod-3px;sym-CODE39;lowcontrast;sym-CODE128;overexposed;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n3;img-ok
c001066_1,2stage,1,0,0,0,0,411.169,mixed;mod-5px+;sym-CODE128;rot-ortho;perspective-strong;motion-strong;sym-CODE_128;n1;img-ok
c001067_1,2stage,1,1,1,0,0,3.527,mixed;mod-3px;sym-CODE128;perspective;quietzone;sym-CODE_128;n1;img-ok
c001068_9,2stage,9,1,1,0,0,8.118,mixed;clutter-warehouse;mod-5px+;sym-QR;lowcontrast;damaged;perspective-strong;mod-3px;sym-EAN13;rot-ortho;sym-CODE39;sym-ITF;inverted;rot-free;rot-small;quietzone;glare;underexposed;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n9;img-ok
c001070_1,2stage,1,1,1,0,0,7.701,mixed;mod-5px+;sym-CODE39;printdefect;quietzone;underexposed;noise;sym-CODE_39;n1;img-ok
c001072_3,2stage,3,2,2,0,0,4.126,mixed;mod-3px;sym-QR;sym-CODE128;lowcontrast;shadow;overexposed;sym-CODE_128;sym-QR_CODE;n3;img-ok
c001073_2,2stage,2,2,2,0,0,34.362,mixed;mod-5px+;sym-EAN13;rot-free;mod-3px;sym-ITF;rot-ortho;glare;overexposed;sym-EAN_13;n2;img-ok
c001074_1,2stage,1,1,1,0,0,6.044,mixed;mod-5px+;sym-EAN13;printdefect;curved;sym-EAN_13;n1;img-ok
c001075_2,2stage,2,1,1,0,0,356.522,mixed;mod-3px;sym-CODE128;perspective;sym-ITF;rot-free;quietzone;shadow;sym-CODE_128;n2;img-ok
c001076_3,2stage,3,3,3,0,0,51.626,mixed;clutter-label;mod-3px;sym-CODE39;damaged;sym-CODE128;dirty;overexposed;sym-CODE_128;sym-CODE_39;n3;img-ok
c001077_1,2stage,1,1,1,0,0,4.386,mixed;clutter-label;mod-3px;sym-CODE39;lowcontrast;glare;sym-CODE_39;n1;img-ok
c001078_4,2stage,4,1,1,0,0,21.203,mixed;clutter-falsepattern;mod-3px;sym-QR;dpm;printdefect;mod-5px+;perspective;lowcontrast;damaged;rot-ortho;sym-ITF;rot-small;shadow;sym-QR_CODE;n4;img-ok
c001079_5,2stage,5,3,3,0,0,27.752,mixed;clutter-falsepattern;mod-3px;sym-ITF;damaged;rot-small;sym-CODE128;lowcontrast;sym-CODE39;sym-QR;noise;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n5;img-ok
c001080_1,2stage,1,1,1,0,0,26.516,mixed;mod-5px+;sym-QR;rot-free;noise;sym-QR_CODE;n1;img-ok
c001084_6,2stage,6,4,4,0,0,29.333,mixed;mod-5px+;sym-QR;lowcontrast;printdefect;rot-ortho;damaged;rot-free;perspective;mod-3px;sym-CODE128;sym-CODE39;quietzone;glare;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n6;img-ok
c001086_1,2stage,1,0,0,0,0,422.069,mixed;clutter-warehouse;mod-3px;sym-CODE128;rot-ortho;dirty;motion;shadow;sym-CODE_128;n1;img-ok
c001087_9,2stage,9,3,3,0,0,3.526,mixed;clutter-falsepattern;mod-3px;sym-CODE128;inverted;sym-ITF;rot-free;mod-5px+;sym-QR;printdefect;sym-CODE39;perspective;quietzone;curved;glare;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n9;img-ok
c001090_5,2stage,5,2,2,0,0,3.663,mixed;mod-5px+;sym-QR;sym-EAN13;lowcontrast;mod-3px;sym-CODE39;inverted;rot-ortho;perspective;quietzone;curved;underexposed;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n5;img-ok
c001091_4,2stage,4,2,2,0,0,32.697,mixed;mod-3px;sym-CODE128;damaged;rot-ortho;mod-5px+;sym-QR;lowcontrast;rot-free;perspective;rot-small;curved;noise;sym-CODE_128;sym-QR_CODE;n4;img-ok
c001094_8,2stage,8,1,1,0,0,1.873,mixed;mod-3px;sym-QR;lowcontrast;sym-ITF;damaged;sym-CODE128;printdefect;inverted;rot-free;sym-EAN13;mod-5px+;dirty;underexposed;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n8;img-ok
c001096_4,2stage,4,1,1,0,0,47.611,mixed;mod-3px;sym-ITF;damaged;rot-small;mod-5px+;sym-EAN13;perspective;sym-QR;lowcontrast;inverted;curved;glare;shadow;sym-EAN_13;sym-QR_CODE;n4;img-ok
c001097_1,2stage,1,1,1,0,0,396.695,mixed;mod-3px;sym-ITF;rot-ortho;perspective-strong;shadow;underexposed;n1;img-ok
c001098_3,2stage,3,1,1,0,0,3.351,mixed;mod-5px+;sym-QR;rot-free;perspective;mod-3px;sym-ITF;rot-small;sym-CODE39;curved;shadow;sym-CODE_39;sym-QR_CODE;n3;img-ok
c001099_10,2stage,10,3,3,0,0,23.321,mixed;clutter-warehouse;mod-5px+;sym-QR;lowcontrast;damaged;mod-3px;sym-EAN13;perspective-strong;sym-CODE39;sym-CODE128;inverted;rot-small;sym-ITF;rot-free;rot-ortho;underexposed;sym-CODE_128;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n10;img-ok
c001100_2,2stage,2,1,1,0,0,21.760,mixed;mod-5px+;sym-ITF;lowcontrast;inverted;sym-QR;perspective;glare;sym-QR_CODE;n2;img-ok
c001101_1,2stage,1,1,1,0,0,1.392,mixed;mod-3px;sym-ITF;damaged;glare;n1;img-ok
c001103_1,2stage,1,0,0,0,0,90.948,mixed;mod-5px+;sym-QR;lowcontrast;rot-ortho;dirty;glare;sym-QR_CODE;n1;img-ok
c001104_1,2stage,1,0,0,0,0,323.630,mixed;mod-5px+;sym-QR;rot-free;dirty;curved;glare;sym-QR_CODE;n1;img-ok
c001107_3,2stage,3,2,2,0,0,7.629,mixed;mod-5px+;sym-CODE128;damaged;rot-free;perspective;mod-3px;sym-CODE39;noise;sym-CODE_128;sym-CODE_39;n3;img-ok
c001108_3,2stage,3,1,1,0,0,1.279,mixed;mod-5px+;sym-ITF;rot-small;mod-3px;printdefect;perspective;sym-CODE128;lowcontrast;rot-ortho;curved;sym-CODE_128;n3;img-ok
c001110_1,2stage,1,1,1,0,0,13.533,mixed;mod-5px+;sym-CODE39;lowcontrast;rot-ortho;dirty;sym-CODE_39;n1;img-ok
c001111_3,2stage,3,1,1,0,0,305.326,mixed;mod-3px;sym-CODE128;lowcontrast;sym-ITF;printdefect;damaged;rot-ortho;mod-5px+;curved;glare;shadow;sym-CODE_128;n3;img-ok
c001115_4,2stage,4,1,1,0,0,3.197,mixed;clutter-warehouse;mod-5px+;sym-EAN13;rot-free;sym-QR;printdefect;mod-3px;sym-CODE128;damaged;shadow;sym-CODE_128;sym-EAN_13;sym-QR_CODE;n4;img-ok
c001116_1,2stage,1,1,1,0,0,1.623,mixed;clutter-warehouse;mod-5px+;sym-QR;lowcontrast;damaged;perspective;overexposed;sym-QR_CODE;n1;img-ok
c001119_2,2stage,2,2,2,0,0,9.145,mixed;mod-5px+;sym-QR;lowcontrast;shadow;overexposed;sym-QR_CODE;n2;img-ok
c001120_3,2stage,3,2,2,0,0,6.957,mixed;clutter-falsepattern;mod-5px+;sym-CODE128;sym-QR;rot-ortho;printdefect;glare;sym-CODE_128;sym-QR_CODE;n3;img-ok
c001121_9,2stage,9,2,2,0,0,108.678,mixed;clutter-falsepattern;mod-3px;sym-EAN13;inverted;rot-free;sym-CODE128;rot-ortho;sym-ITF;printdefect;lowcontrast;sym-CODE39;perspective-strong;quietzone;underexposed;sym-CODE_128;sym-CODE_39;sym-EAN_13;n9;img-ok
c001122_1,2stage,1,0,0,0,0,104.818,mixed;mod-5px+;sym-QR;printdefect;dirty;motion;sym-QR_CODE;n1;img-ok
c001123_7,2stage,7,2,2,0,0,47.480,mixed;clutter-label;mod-3px;sym-ITF;inverted;rot-small;perspective;sym-CODE39;rot-ortho;mod-5px+;sym-QR;printdefect;rot-free;quietzone;curved;shadow;sym-CODE_39;sym-QR_CODE;n7;img-ok
c001126_6,2stage,6,2,2,0,0,36.262,mixed;mod-3px;sym-ITF;lowcontrast;rot-small;sym-CODE128;damaged;rot-ortho;sym-CODE39;inverted;perspective;sym-QR;dpm;curved;glare;shadow;sym-CODE_128;sym-CODE_39;sym-QR_CODE;n6;img-ok
c001127_5,2stage,5,3,3,0,0,1.557,mixed;clutter-falsepattern;mod-3px;sym-CODE128;inverted;printdefect;rot-free;mod-5px+;sym-QR;rot-ortho;perspective;overexposed;sym-CODE_128;sym-QR_CODE;n5;img-ok
c001130_7,2stage,7,1,1,0,0,2.096,mixed;clutter-label;mod-3px;sym-CODE39;lowcontrast;inverted;rot-small;mod-5px+;sym-QR;sym-ITF;rot-free;sym-EAN13;rot-ortho;printdefect;damaged;quietzone;dirty;overexposed;sym-CODE_39;sym-EAN_13;sym-QR_CODE;n7;img-ok
c001131_2,2stage,2,2,2,0,0,26.295,mixed;mod-5px+;sym-QR;sym-EAN13;shadow;underexposed;sym-EAN_13;sym-QR_CODE;n2;img-ok
c001133_2,2stage,2,2,2,0,0,35.524,mixed;clutter-falsepattern;mod-3px;sym-QR;inverted;mod-5px+;sym-CODE128;rot-small;shadow;overexposed;sym-CODE_128;sym-QR_CODE;n2;img-ok
