file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_dpm-0_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,15.577,dpm=0;invert=0;printdefect=0;quietzone=0;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,21.894,dpm=1;invert=0;printdefect=0;quietzone=0;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,17.053,dpm=0;invert=1;printdefect=0;quietzone=0;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0_1,2stage,1,1,1,0,0,29.039,dpm=1;invert=1;printdefect=0;quietzone=0;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,15.409,dpm=0;invert=0;printdefect=0.25;quietzone=0;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,8.761,dpm=1;invert=0;printdefect=0.25;quietzone=0;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,9.597,dpm=0;invert=1;printdefect=0.25;quietzone=0;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0_1,2stage,1,1,1,0,0,17.042,dpm=1;invert=1;printdefect=0.25;quietzone=0;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,10.982,dpm=0;invert=0;printdefect=0.5;quietzone=0;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,10.361,dpm=1;invert=0;printdefect=0.5;quietzone=0;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,17.410,dpm=0;invert=1;printdefect=0.5;quietzone=0;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0_1,2stage,1,1,1,0,0,29.865,dpm=1;invert=1;printdefect=0.5;quietzone=0;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,7.746,dpm=0;invert=0;printdefect=0.75;quietzone=0;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,10.025,dpm=1;invert=0;printdefect=0.75;quietzone=0;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,9.113,dpm=0;invert=1;printdefect=0.75;quietzone=0;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.75_quietzone-0_1,2stage,1,1,1,0,0,16.260,dpm=1;invert=1;printdefect=0.75;quietzone=0;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,8.119,dpm=0;invert=0;printdefect=1;quietzone=0;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,10.419,dpm=1;invert=0;printdefect=1;quietzone=0;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,17.403,dpm=0;invert=1;printdefect=1;quietzone=0;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-1_quietzone-0_1,2stage,1,1,1,0,0,33.307,dpm=1;invert=1;printdefect=1;quietzone=0;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,1.444,dpm=0;invert=0;printdefect=0;quietzone=0.25;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,1.531,dpm=1;invert=0;printdefect=0;quietzone=0.25;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,39.793,dpm=0;invert=1;printdefect=0;quietzone=0.25;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0.25_1,2stage,1,1,1,0,0,16.913,dpm=1;invert=1;printdefect=0;quietzone=0.25;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,2.385,dpm=0;invert=0;printdefect=0.25;quietzone=0.25;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,1.486,dpm=1;invert=0;printdefect=0.25;quietzone=0.25;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,64.848,dpm=0;invert=1;printdefect=0.25;quietzone=0.25;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0.25_1,2stage,1,1,1,0,0,30.393,dpm=1;invert=1;printdefect=0.25;quietzone=0.25;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,1.816,dpm=0;invert=0;printdefect=0.5;quietzone=0.25;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,1.747,dpm=1;invert=0;printdefect=0.5;quietzone=0.25;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,34.606,dpm=0;invert=1;printdefect=0.5;quietzone=0.25;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0.25_1,2stage,1,1,1,0,0,55.517,dpm=1;invert=1;printdefect=0.5;quietzone=0.25;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,1.860,dpm=0;invert=0;printdefect=0.75;quietzone=0.25;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,1.498,dpm=1;invert=0;printdefect=0.75;quietzone=0.25;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,64.817,dpm=0;invert=1;printdefect=0.75;quietzone=0.25;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.75_quietzone-0.25_1,2stage,1,1,1,0,0,25.970,dpm=1;invert=1;printdefect=0.75;quietzone=0.25;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,1.564,dpm=0;invert=0;printdefect=1;quietzone=0.25;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,2.087,dpm=1;invert=0;printdefect=1;quietzone=0.25;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,30.534,dpm=0;invert=1;printdefect=1;quietzone=0.25;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-1_quietzone-0.25_1,2stage,1,1,1,0,0,32.376,dpm=1;invert=1;printdefect=1;quietzone=0.25;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,1.805,dpm=0;invert=0;printdefect=0;quietzone=0.5;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,1.549,dpm=1;invert=0;printdefect=0;quietzone=0.5;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,52.671,dpm=0;invert=1;printdefect=0;quietzone=0.5;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0_quietzone-0.5_1,2stage,1,1,1,0,0,22.040,dpm=1;invert=1;printdefect=0;quietzone=0.5;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.25_quietzone-0.5_1,2stage,1,1,1,0,0,3.681,dpm=0;invert=0;printdefect=0.25;quietzone=0.5;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.25_quietzone-0.5_1,2stage,1,1,1,0,0,1.419,dpm=1;invert=0;printdefect=0.25;quietzone=0.5;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.25_quietzone-0.5_1,2stage,1,1,1,0,0,29.089,dpm=0;invert=1;printdefect=0.25;quietzone=0.5;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.25_quietzone-0.5_1,2stage,1,0,0,0,0,141.887,dpm=1;invert=1;printdefect=0.25;quietzone=0.5;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.5_quietzone-0.5_1,2stage,1,1,1,0,0,1.397,dpm=0;invert=0;printdefect=0.5;quietzone=0.5;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.5_quietzone-0.5_1,2stage,1,1,1,0,0,1.224,dpm=1;invert=0;printdefect=0.5;quietzone=0.5;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.5_quietzone-0.5_1,2stage,1,1,1,0,0,62.958,dpm=0;invert=1;printdefect=0.5;quietzone=0.5;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.5_quietzone-0.5_1,2stage,1,1,1,0,0,43.396,dpm=1;invert=1;printdefect=0.5;quietzone=0.5;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0.75_quietzone-0.5_1,2stage,1,1,1,0,0,1.424,dpm=0;invert=0;printdefect=0.75;quietzone=0.5;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0.75_quietzone-0.5_1,2stage,1,1,1,0,0,1.434,dpm=1;invert=0;printdefect=0.75;quietzone=0.5;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-0.75_quietzone-0.5_1,2stage,1,1,1,0,0,28.951,dpm=0;invert=1;printdefect=0.75;quietzone=0.5;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-0.75_quietzone-0.5_1,2stage,1,1,1,0,0,13.648,dpm=1;invert=1;printdefect=0.75;quietzone=0.5;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-1_quietzone-0.5_1,2stage,1,1,1,0,0,1.812,dpm=0;invert=0;printdefect=1;quietzone=0.5;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-1_quietzone-0.5_1,2stage,1,1,1,0,0,1.280,dpm=1;invert=0;printdefect=1;quietzone=0.5;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-1_printdefect-1_quietzone-0.5_1,2stage,1,1,1,0,0,64.377,dpm=0;invert=1;printdefect=1;quietzone=0.5;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-1_printdefect-1_quietzone-0.5_1,2stage,1,0,0,0,0,196.712,dpm=1;invert=1;printdefect=1;quietzone=0.5;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-0_invert-0_printdefect-0_quietzone-0.75_1,2stage,1,1,1,0,0,1.348,dpm=0;invert=0;printdefect=0;quietzone=0.75;sym-EAN_8;modpx-4.00;img-ok
sw_dpm-1_invert-0_printdefect-0_quietzone-0.75_1,2stage,1,1,1,0,0,1.378,dpm=1;invert=0;printdefect=0;quietzone=0.75;sym-EAN_8;modpx-4.00;img-ok
