file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_bright-1.5_contrast-0.2_1,2stage,1,1,1,0,0,16.447,bright=1.5;contrast=0.2;sym-CODABAR;img-ok
sw_bright-1.6_contrast-0.2_1,2stage,1,1,1,0,0,14.433,bright=1.6;contrast=0.2;sym-CODABAR;img-ok
sw_bright-1.7_contrast-0.2_1,2stage,1,1,1,0,0,15.482,bright=1.7;contrast=0.2;sym-CODABAR;img-ok
sw_bright-1.8_contrast-0.2_1,2stage,1,1,1,0,0,15.206,bright=1.8;contrast=0.2;sym-CODABAR;img-ok
sw_bright-0.3_contrast-0.25_1,2stage,1,1,1,0,0,48.734,bright=0.3;contrast=0.25;sym-CODABAR;img-ok
sw_bright-0.4_contrast-0.25_1,2stage,1,1,1,0,0,40.370,bright=0.4;contrast=0.25;sym-CODABAR;img-ok
sw_bright-0.5_contrast-0.25_1,2stage,1,1,1,0,0,33.575,bright=0.5;contrast=0.25;sym-CODABAR;img-ok
sw_bright-0.6_contrast-0.25_1,2stage,1,1,1,0,0,34.764,bright=0.6;contrast=0.25;sym-CODABAR;img-ok
sw_bright-0.7_contrast-0.25_1,2stage,1,1,1,0,0,19.704,bright=0.7;contrast=0.25;sym-CODABAR;img-ok
sw_bright-0.8_contrast-0.25_1,2stage,1,1,1,0,0,17.789,bright=0.8;contrast=0.25;sym-CODABAR;img-ok
sw_bright-0.9_contrast-0.25_1,2stage,1,1,1,0,0,15.371,bright=0.9;contrast=0.25;sym-CODABAR;img-ok
sw_bright-1_contrast-0.25_1,2stage,1,1,1,0,0,18.797,bright=1;contrast=0.25;sym-CODABAR;img-ok
sw_bright-1.1_contrast-0.25_1,2stage,1,1,1,0,0,19.145,bright=1.1;contrast=0.25;sym-CODABAR;img-ok
sw_bright-1.2_contrast-0.25_1,2stage,1,1,1,0,0,30.749,bright=1.2;contrast=0.25;sym-CODABAR;img-ok
sw_bright-1.3_contrast-0.25_1,2stage,1,1,1,0,0,33.339,bright=1.3;contrast=0.25;sym-CODABAR;img-ok
sw_bright-1.4_contrast-0.25_1,2stage,1,1,1,0,0,34.182,bright=1.4;contrast=0.25;sym-CODABAR;img-ok
sw_bright-1.5_contrast-0.25_1,2stage,1,1,1,0,0,2.284,bright=1.5;contrast=0.25;sym-CODABAR;img-ok
sw_bright-1.6_contrast-0.25_1,2stage,1,1,1,0,0,1.833,bright=1.6;contrast=0.25;sym-CODABAR;img-ok
sw_bright-1.7_contrast-0.25_1,2stage,1,1,1,0,0,16.039,bright=1.7;contrast=0.25;sym-CODABAR;img-ok
sw_bright-1.8_contrast-0.25_1,2stage,1,1,1,0,0,15.756,bright=1.8;contrast=0.25;sym-CODABAR;img-ok
sw_bright-0.3_contrast-0.3_1,2stage,1,1,1,0,0,40.882,bright=0.3;contrast=0.3;sym-CODABAR;img-ok
sw_bright-0.4_contrast-0.3_1,2stage,1,1,1,0,0,36.769,bright=0.4;contrast=0.3;sym-CODABAR;img-ok
