file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_blur-1.75_noise-25_1,2stage,1,1,1,0,0,12.653,blur=1.75;noise=25;sym-CODABAR;img-ok
sw_blur-2_noise-25_1,2stage,1,1,1,0,0,7.050,blur=2;noise=25;sym-CODABAR;img-borderline
sw_blur-2.25_noise-25_1,2stage,1,1,1,0,0,7.142,blur=2.25;noise=25;sym-CODABAR;img-borderline
sw_blur-2.5_noise-25_1,2stage,1,1,1,0,0,12.681,blur=2.5;noise=25;sym-CODABAR;img-borderline
sw_blur-2.75_noise-25_1,2stage,1,1,1,0,0,13.997,blur=2.75;noise=25;sym-CODABAR;img-borderline
sw_blur-3_noise-25_1,2stage,1,1,1,0,0,7.793,blur=3;noise=25;sym-CODABAR;img-impossible
sw_blur-3.25_noise-25_1,2stage,1,1,1,0,0,10.833,blur=3.25;noise=25;sym-CODABAR;img-impossible
sw_blur-3.5_noise-25_1,2stage,1,1,1,0,0,7.262,blur=3.5;noise=25;sym-CODABAR;img-impossible
sw_blur-3.75_noise-25_1,2stage,1,1,1,0,0,8.299,blur=3.75;noise=25;sym-CODABAR;img-impossible
sw_blur-4_noise-25_1,2stage,1,1,1,0,0,8.328,blur=4;noise=25;sym-CODABAR;img-impossible
sw_blur-0_noise-30_1,2stage,1,1,1,0,0,7.211,blur=0;noise=30;sym-CODABAR;img-ok
sw_blur-0.25_noise-30_1,2stage,1,1,1,0,0,8.604,blur=0.25;noise=30;sym-CODABAR;img-ok
sw_blur-0.5_noise-30_1,2stage,1,1,1,0,0,15.956,blur=0.5;noise=30;sym-CODABAR;img-ok
sw_blur-0.75_noise-30_1,2stage,1,1,1,0,0,8.766,blur=0.75;noise=30;sym-CODABAR;img-ok
sw_blur-1_noise-30_1,2stage,1,1,1,0,0,8.264,blur=1;noise=30;sym-CODABAR;img-ok
sw_blur-1.25_noise-30_1,2stage,1,1,1,0,0,7.617,blur=1.25;noise=30;sym-CODABAR;img-ok
sw_blur-1.5_noise-30_1,2stage,1,1,1,0,0,9.661,blur=1.5;noise=30;sym-CODABAR;img-ok
sw_blur-1.75_noise-30_1,2stage,1,1,1,0,0,7.203,blur=1.75;noise=30;sym-CODABAR;img-ok
sw_blur-2_noise-30_1,2stage,1,1,1,0,0,7.634,blur=2;noise=30;sym-CODABAR;img-borderline
sw_blur-2.25_noise-30_1,2stage,1,1,1,0,0,6.622,blur=2.25;noise=30;sym-CODABAR;img-borderline
sw_blur-2.5_noise-30_1,2stage,1,1,1,0,0,12.801,blur=2.5;noise=30;sym-CODABAR;img-borderline
sw_blur-2.75_noise-30_1,2stage,1,1,1,0,0,13.020,blur=2.75;noise=30;sym-CODABAR;img-borderline
sw_blur-3_noise-30_1,2stage,1,1,1,0,0,19.692,blur=3;noise=30;sym-CODABAR;img-impossible
sw_blur-3.25_noise-30_1,2stage,1,1,1,0,0,11.892,blur=3.25;noise=30;sym-CODABAR;img-impossible
sw_blur-3.5_noise-30_1,2stage,1,1,1,0,0,10.648,blur=3.5;noise=30;sym-CODABAR;img-impossible
sw_blur-3.75_noise-30_1,2stage,1,1,1,0,0,8.164,blur=3.75;noise=30;sym-CODABAR;img-impossible
sw_blur-4_noise-30_1,2stage,1,1,1,0,0,6.340,blur=4;noise=30;sym-CODABAR;img-impossible
sw_blur-0_noise-35_1,2stage,1,1,1,0,0,7.598,blur=0;noise=35;sym-CODABAR;img-ok
sw_blur-0.25_noise-35_1,2stage,1,1,1,0,0,11.949,blur=0.25;noise=35;sym-CODABAR;img-ok
sw_blur-0.5_noise-35_1,2stage,1,1,1,0,0,11.317,blur=0.5;noise=35;sym-CODABAR;img-ok
sw_blur-0.75_noise-35_1,2stage,1,1,1,0,0,9.027,blur=0.75;noise=35;sym-CODABAR;img-ok
sw_blur-1_noise-35_1,2stage,1,1,1,0,0,6.449,blur=1;noise=35;sym-CODABAR;img-ok
sw_blur-1.25_noise-35_1,2stage,1,1,1,0,0,7.309,blur=1.25;noise=35;sym-CODABAR;img-ok
sw_blur-1.5_noise-35_1,2stage,1,1,1,0,0,12.977,blur=1.5;noise=35;sym-CODABAR;img-ok
sw_blur-1.75_noise-35_1,2stage,1,1,1,0,0,11.577,blur=1.75;noise=35;sym-CODABAR;img-ok
sw_blur-2_noise-35_1,2stage,1,1,1,0,0,10.586,blur=2;noise=35;sym-CODABAR;img-borderline
sw_blur-2.25_noise-35_1,2stage,1,1,1,0,0,13.850,blur=2.25;noise=35;sym-CODABAR;img-borderline
sw_blur-2.5_noise-35_1,2stage,1,1,1,0,0,16.933,blur=2.5;noise=35;sym-CODABAR;img-borderline
sw_blur-2.75_noise-35_1,2stage,1,1,1,0,0,16.634,blur=2.75;noise=35;sym-CODABAR;img-borderline
sw_blur-3_noise-35_1,2stage,1,1,1,0,0,12.591,blur=3;noise=35;sym-CODABAR;img-impossible
sw_blur-3.25_noise-35_1,2stage,1,1,1,0,0,8.202,blur=3.25;noise=35;sym-CODABAR;img-impossible
sw_blur-3.5_noise-35_1,2stage,1,1,1,0,0,8.189,blur=3.5;noise=35;sym-CODABAR;img-impossible
sw_blur-3.75_noise-35_1,2stage,1,1,1,0,0,8.852,blur=3.75;noise=35;sym-CODABAR;img-impossible
sw_blur-4_noise-35_1,2stage,1,1,1,0,0,8.482,blur=4;noise=35;sym-CODABAR;img-impossible
sw_blur-0_noise-40_1,2stage,1,1,1,0,0,17.001,blur=0;noise=40;sym-CODABAR;img-ok
sw_blur-0.25_noise-40_1,2stage,1,1,1,0,0,18.483,blur=0.25;noise=40;sym-CODABAR;img-ok
sw_blur-0.5_noise-40_1,2stage,1,1,1,0,0,18.927,blur=0.5;noise=40;sym-CODABAR;img-ok
