file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_glare-0.35_shadow-0.25_1,2stage,1,1,1,0,0,342.734,glare=0.35;shadow=0.25;sym-CODABAR;img-ok
sw_glare-0.35_shadow-0.3_1,2stage,1,1,1,0,0,251.638,glare=0.35;shadow=0.3;sym-CODABAR;img-ok
sw_glare-0.35_shadow-0.35_1,2stage,1,1,1,0,0,278.024,glare=0.35;shadow=0.35;sym-CODABAR;img-ok
sw_glare-0.35_shadow-0.4_1,2stage,1,1,1,0,0,322.359,glare=0.35;shadow=0.4;sym-CODABAR;img-ok
sw_glare-0.35_shadow-0.45_1,2stage,1,1,1,0,0,313.317,glare=0.35;shadow=0.45;sym-CODABAR;img-ok
sw_glare-0.35_shadow-0.5_1,2stage,1,1,1,0,0,357.773,glare=0.35;shadow=0.5;sym-CODABAR;img-ok
sw_glare-0.35_shadow-0.55_1,2stage,1,1,1,0,0,1.842,glare=0.35;shadow=0.55;sym-CODABAR;img-ok
sw_glare-0.35_shadow-0.6_1,2stage,1,1,1,0,0,1.655,glare=0.35;shadow=0.6;sym-CODABAR;img-ok
sw_glare-0.35_shadow-0.65_1,2stage,1,1,1,0,0,1.853,glare=0.35;shadow=0.65;sym-CODABAR;img-ok
sw_glare-0.35_shadow-0.7_1,2stage,1,1,1,0,0,1.703,glare=0.35;shadow=0.7;sym-CODABAR;img-ok
sw_glare-0.35_shadow-0.75_1,2stage,1,1,1,0,0,1.684,glare=0.35;shadow=0.75;sym-CODABAR;img-ok
sw_glare-0.35_shadow-0.8_1,2stage,1,1,1,0,0,1.676,glare=0.35;shadow=0.8;sym-CODABAR;img-ok
sw_glare-0.35_shadow-0.85_1,2stage,1,1,1,0,0,2.102,glare=0.35;shadow=0.85;sym-CODABAR;img-ok
sw_glare-0.35_shadow-0.9_1,2stage,1,1,1,0,0,1.919,glare=0.35;shadow=0.9;sym-CODABAR;img-ok
sw_glare-0.35_shadow-0.95_1,2stage,1,1,1,0,0,1.893,glare=0.35;shadow=0.95;sym-CODABAR;img-ok
sw_glare-0.35_shadow-1_1,2stage,1,1,1,0,0,1.782,glare=0.35;shadow=1;sym-CODABAR;img-ok
sw_glare-0.4_shadow-0.2_1,2stage,1,1,1,0,0,533.817,glare=0.4;shadow=0.2;sym-CODABAR;img-ok
sw_glare-0.4_shadow-0.25_1,2stage,1,0,0,0,0,263.862,glare=0.4;shadow=0.25;sym-CODABAR;img-ok
sw_glare-0.4_shadow-0.3_1,2stage,1,1,1,0,0,248.183,glare=0.4;shadow=0.3;sym-CODABAR;img-ok
sw_glare-0.4_shadow-0.35_1,2stage,1,1,1,0,0,255.325,glare=0.4;shadow=0.35;sym-CODABAR;img-ok
sw_glare-0.4_shadow-0.4_1,2stage,1,1,1,0,0,301.127,glare=0.4;shadow=0.4;sym-CODABAR;img-ok
sw_glare-0.4_shadow-0.45_1,2stage,1,1,1,0,0,325.604,glare=0.4;shadow=0.45;sym-CODABAR;img-ok
sw_glare-0.4_shadow-0.5_1,2stage,1,1,1,0,0,346.267,glare=0.4;shadow=0.5;sym-CODABAR;img-ok
sw_glare-0.4_shadow-0.55_1,2stage,1,1,1,0,0,1.759,glare=0.4;shadow=0.55;sym-CODABAR;img-ok
sw_glare-0.4_shadow-0.6_1,2stage,1,1,1,0,0,1.868,glare=0.4;shadow=0.6;sym-CODABAR;img-ok
sw_glare-0.4_shadow-0.65_1,2stage,1,1,1,0,0,1.873,glare=0.4;shadow=0.65;sym-CODABAR;img-ok
sw_glare-0.4_shadow-0.7_1,2stage,1,1,1,0,0,1.733,glare=0.4;shadow=0.7;sym-CODABAR;img-ok
sw_glare-0.4_shadow-0.75_1,2stage,1,1,1,0,0,1.714,glare=0.4;shadow=0.75;sym-CODABAR;img-ok
sw_glare-0.4_shadow-0.8_1,2stage,1,1,1,0,0,2.039,glare=0.4;shadow=0.8;sym-CODABAR;img-ok
sw_glare-0.4_shadow-0.85_1,2stage,1,1,1,0,0,1.734,glare=0.4;shadow=0.85;sym-CODABAR;img-ok
sw_glare-0.4_shadow-0.9_1,2stage,1,1,1,0,0,1.888,glare=0.4;shadow=0.9;sym-CODABAR;img-ok
sw_glare-0.4_shadow-0.95_1,2stage,1,1,1,0,0,1.661,glare=0.4;shadow=0.95;sym-CODABAR;img-ok
sw_glare-0.4_shadow-1_1,2stage,1,1,1,0,0,2.213,glare=0.4;shadow=1;sym-CODABAR;img-ok
sw_glare-0.45_shadow-0.2_1,2stage,1,1,1,0,0,525.129,glare=0.45;shadow=0.2;sym-CODABAR;img-ok
sw_glare-0.45_shadow-0.25_1,2stage,1,0,0,0,0,246.481,glare=0.45;shadow=0.25;sym-CODABAR;img-ok
sw_glare-0.45_shadow-0.3_1,2stage,1,1,1,0,0,249.566,glare=0.45;shadow=0.3;sym-CODABAR;img-ok
sw_glare-0.45_shadow-0.35_1,2stage,1,1,1,0,0,221.613,glare=0.45;shadow=0.35;sym-CODABAR;img-ok
sw_glare-0.45_shadow-0.4_1,2stage,1,1,1,0,0,332.967,glare=0.45;shadow=0.4;sym-CODABAR;img-ok
sw_glare-0.45_shadow-0.45_1,2stage,1,1,1,0,0,353.877,glare=0.45;shadow=0.45;sym-CODABAR;img-ok
sw_glare-0.45_shadow-0.5_1,2stage,1,0,0,0,0,540.935,glare=0.45;shadow=0.5;sym-CODABAR;img-ok
sw_glare-0.45_shadow-0.55_1,2stage,1,1,1,0,0,1.919,glare=0.45;shadow=0.55;sym-CODABAR;img-ok
sw_glare-0.45_shadow-0.6_1,2stage,1,1,1,0,0,2.387,glare=0.45;shadow=0.6;sym-CODABAR;img-ok
sw_glare-0.45_shadow-0.65_1,2stage,1,1,1,0,0,2.036,glare=0.45;shadow=0.65;sym-CODABAR;img-ok
sw_glare-0.45_shadow-0.7_1,2stage,1,1,1,0,0,1.692,glare=0.45;shadow=0.7;sym-CODABAR;img-ok
sw_glare-0.45_shadow-0.75_1,2stage,1,1,1,0,0,1.967,glare=0.45;shadow=0.75;sym-CODABAR;img-ok
sw_glare-0.45_shadow-0.8_1,2stage,1,1,1,0,0,2.043,glare=0.45;shadow=0.8;sym-CODABAR;img-ok
sw_glare-0.45_shadow-0.85_1,2stage,1,1,1,0,0,1.785,glare=0.45;shadow=0.85;sym-CODABAR;img-ok
sw_glare-0.45_shadow-0.9_1,2stage,1,1,1,0,0,1.771,glare=0.45;shadow=0.9;sym-CODABAR;img-ok
sw_glare-0.45_shadow-0.95_1,2stage,1,1,1,0,0,1.828,glare=0.45;shadow=0.95;sym-CODABAR;img-ok
sw_glare-0.45_shadow-1_1,2stage,1,1,1,0,0,1.759,glare=0.45;shadow=1;sym-CODABAR;img-ok
sw_glare-0.5_shadow-0.2_1,2stage,1,1,1,0,0,455.572,glare=0.5;shadow=0.2;sym-CODABAR;img-ok
sw_glare-0.5_shadow-0.25_1,2stage,1,1,1,0,0,264.875,glare=0.5;shadow=0.25;sym-CODABAR;img-ok
sw_glare-0.5_shadow-0.3_1,2stage,1,1,1,0,0,237.907,glare=0.5;shadow=0.3;sym-CODABAR;img-ok
sw_glare-0.5_shadow-0.35_1,2stage,1,1,1,0,0,297.084,glare=0.5;shadow=0.35;sym-CODABAR;img-ok
